40
1	 28	 738	 750	 9	 27
2	 11	 2040	 2054	 28	 93
3	 17	 1655	 1663	 56	 71
4	 55	 759	 761	 6	 20
5	 46	 502	 566	 11	 50
6	 98	 661	 735	 13	 45
7	 16	 2056	 2074	 2	 91
8	 47	 698	 712	 12	 72
9	 51	 2245	 2247	 55	 56
10	 66	 2252	 2260	 34	 96
11	 80	 1550	 1552	 25	 38
12	 13	 641	 683	 14	 54
13	 9	 543	 579	 73	 94
14	 16	 1008	 1068	 51	 64
15	 40	 544	 612	 16	 27
16	 61	 1539	 1615	 15	 68
17	 85	 1143	 1191	 18	 78
18	 6	 1123	 1177	 38	 72
19	 5	 559	 563	 24	 58
20	 44	 2290	 2294	 19	 24
21	 41	 1396	 1442	 8	 64
22	 23	 1199	 1273	 16	 84
23	 3	 1692	 1732	 30	 80
24	 23	 1817	 1835	 11	 20
25	 16	 1555	 1561	 12	 87
26	 38	 2181	 2189	 30	 64
27	 75	 2047	 2115	 13	 46
28	 11	 1942	 1950	 21	 56
29	 86	 511	 541	 9	 42
30	 49	 1257	 1327	 56	 89
31	 5	 2253	 2259	 55	 82
32	 94	 1099	 1159	 8	 31
33	 66	 2112	 2166	 16	 70
34	 64	 775	 781	 7	 31
35	 57	 672	 710	 20	 99
36	 2	 682	 698	 55	 65
37	 22	 1123	 1125	 4	 23
38	 13	 1276	 1310	 20	 97
39	 55	 602	 654	 8	 24
40	 3	 742	 808	 34	 41
0	28	35	9	10	48	7	39	25	20	29	40	27	17	7	2	39	48	9	28	29	25	44	45	35	25	17	37	9	33	34	12	4	43	46	43	26	1	10	5
28	0	2	42	32	27	29	10	33	42	1	19	5	12	45	12	2	1	25	22	8	6	20	4	48	13	7	9	44	27	38	15	19	38	1	21	2	9	46	42
35	2	0	1	21	8	15	42	0	0	14	11	20	42	29	4	35	9	4	29	17	43	33	14	35	41	11	1	41	19	27	20	26	19	44	6	40	15	17	4
9	42	1	0	30	25	7	25	1	5	36	41	30	34	25	23	21	27	1	17	12	20	2	2	22	30	2	22	3	38	25	38	23	31	8	43	49	33	22	48
10	32	21	30	0	11	44	44	28	25	15	13	4	34	19	27	30	30	43	30	46	10	47	10	37	16	14	14	46	0	40	21	4	49	48	9	46	19	13	6
48	27	8	25	11	0	25	16	15	13	10	3	3	29	39	1	43	9	47	30	35	40	49	42	24	41	3	11	24	22	17	35	44	49	5	0	23	6	7	26
7	29	15	7	44	25	0	43	0	11	24	24	42	21	47	28	7	6	28	2	42	2	28	10	3	31	36	31	40	14	8	41	38	44	18	38	45	46	24	2
39	10	42	25	44	16	43	0	7	31	24	21	25	5	34	8	13	42	11	27	3	25	21	2	49	41	18	9	37	39	30	34	17	24	44	41	36	7	37	14
25	33	0	1	28	15	0	7	0	37	9	24	9	25	17	14	33	6	7	1	8	0	14	48	4	18	10	21	17	8	15	24	41	8	32	35	20	22	30	28
20	42	0	5	25	13	11	31	37	0	31	44	29	5	26	39	26	32	7	27	36	25	11	41	42	0	17	32	8	23	4	14	22	14	48	23	10	16	39	21
29	1	14	36	15	10	24	24	9	31	0	20	5	6	42	48	6	39	8	16	1	21	47	28	22	36	25	30	2	14	37	33	10	11	11	7	23	18	36	11
40	19	11	41	13	3	24	21	24	44	20	0	2	22	13	18	48	28	36	19	6	47	10	25	15	5	40	8	25	42	2	25	26	18	12	36	27	32	38	40
27	5	20	30	4	3	42	25	9	29	5	2	0	1	44	5	14	8	7	30	42	49	49	35	47	26	8	28	39	11	49	32	30	30	13	12	3	33	7	4
17	12	42	34	34	29	21	5	25	5	6	22	1	0	3	22	13	7	5	6	4	22	4	7	5	20	38	16	41	28	21	18	22	38	4	23	34	14	34	10
7	45	29	25	19	39	47	34	17	26	42	13	44	3	0	33	34	23	26	0	37	14	47	19	4	5	23	5	9	35	28	41	41	27	49	27	8	24	1	15
2	12	4	23	27	1	28	8	14	39	48	18	5	22	33	0	3	29	44	15	21	0	39	1	5	35	35	7	24	37	14	17	14	3	30	49	33	1	5	30
39	2	35	21	30	43	7	13	33	26	6	48	14	13	34	3	0	34	41	9	13	48	4	19	29	35	42	18	15	30	38	45	10	24	18	42	23	28	2	34
48	1	9	27	30	9	6	42	6	32	39	28	8	7	23	29	34	0	11	12	26	20	46	32	29	29	47	43	21	8	44	43	43	8	19	40	12	0	12	39
9	25	4	1	43	47	28	11	7	7	8	36	7	5	26	44	41	11	0	35	26	9	4	22	15	42	36	36	43	19	8	5	4	48	24	18	0	8	37	20
28	22	29	17	30	30	2	27	1	27	16	19	30	6	0	15	9	12	35	0	7	9	13	44	37	21	20	43	39	23	40	2	8	46	37	13	29	46	17	11
29	8	17	12	46	35	42	3	8	36	1	6	42	4	37	21	13	26	26	7	0	10	18	33	26	2	19	43	48	31	2	4	44	5	48	31	41	4	19	18
