30
1	 24	 1150	 1228	 15	 43
2	 24	 362	 438	 49	 86
3	 77	 451	 465	 26	 41
4	 2	 1430	 1446	 54	 75
5	 60	 1150	 1212	 19	 82
6	 85	 837	 839	 2	 23
7	 36	 277	 355	 81	 97
8	 83	 854	 884	 65	 78
9	 7	 753	 827	 14	 30
10	 29	 1226	 1236	 57	 77
11	 5	 804	 848	 5	 55
12	 49	 625	 661	 57	 65
13	 33	 1072	 1104	 40	 63
14	 15	 241	 257	 29	 30
15	 53	 467	 531	 71	 72
16	 10	 904	 982	 52	 80
17	 57	 1327	 1397	 57	 95
18	 65	 914	 970	 25	 83
19	 50	 1651	 1679	 28	 75
20	 14	 1071	 1117	 32	 71
21	 1	 302	 350	 2	 42
22	 28	 277	 303	 7	 29
23	 87	 923	 1001	 3	 38
24	 63	 760	 776	 16	 78
25	 18	 1091	 1153	 64	 78
26	 51	 1624	 1660	 16	 84
27	 38	 1131	 1197	 38	 59
28	 16	 1477	 1491	 1	 21
29	 80	 668	 748	 19	 36
30	 53	 1066	 1102	 61	 89
0	8	17	7	49	43	8	40	45	28	0	26	47	47	1	9	31	43	40	1	26	16	6	30	4	11	30	47	12	6
8	0	14	19	5	28	44	12	48	30	7	2	24	20	22	41	23	24	17	23	6	31	0	19	42	7	20	20	9	11
17	14	0	29	45	11	33	9	12	2	24	38	42	9	12	18	13	21	24	7	24	12	7	37	22	28	18	1	29	39
7	19	29	0	2	15	26	44	16	36	11	1	27	2	1	32	16	47	37	21	21	6	23	5	41	7	40	37	14	27
49	5	45	2	0	37	43	3	4	14	12	25	36	47	11	4	0	47	39	43	16	41	12	43	6	35	46	48	48	26
43	28	11	15	37	0	12	16	25	3	10	9	5	6	45	13	47	18	14	3	7	38	46	9	34	14	34	42	7	7
8	44	33	26	43	12	0	15	11	8	22	26	2	6	10	0	21	31	16	28	39	20	4	40	49	32	22	2	49	25
40	12	9	44	3	16	15	0	20	32	22	45	20	7	36	1	10	37	47	25	11	0	2	10	36	30	17	6	44	43
45	48	12	16	4	25	11	20	0	12	39	12	7	5	36	11	39	30	36	30	7	4	38	18	35	25	5	2	2	11
28	30	2	36	14	3	8	32	12	0	24	19	6	10	19	5	0	29	35	16	12	29	42	18	23	16	29	13	38	6
0	7	24	11	12	10	22	22	39	24	0	3	13	29	24	15	20	39	13	31	41	49	43	13	21	47	2	8	38	2
26	2	38	1	25	9	26	45	12	19	3	0	20	34	18	26	5	32	26	45	6	38	5	11	8	40	37	40	35	16
47	24	42	27	36	5	2	20	7	6	13	20	0	27	37	7	23	44	31	47	49	17	37	22	33	47	11	11	17	13
47	20	9	2	47	6	6	7	5	10	29	34	27	0	37	0	33	35	30	28	31	34	10	20	0	4	6	42	45	34
1	22	12	1	11	45	10	36	36	19	24	18	37	37	0	27	11	8	40	5	27	15	1	40	30	11	42	10	15	2
9	41	18	32	4	13	0	1	11	5	15	26	7	0	27	0	31	34	12	18	14	13	45	9	28	27	33	27	20	35
31	23	13	16	0	47	21	10	39	0	20	5	23	33	11	31	0	37	10	30	32	49	33	28	21	11	10	21	16	42
43	24	21	47	47	18	31	37	30	29	39	32	44	35	8	34	37	0	45	3	30	24	47	6	41	29	22	30	33	20
40	17	24	37	39	14	16	47	36	35	13	26	31	30	40	12	10	45	0	4	32	49	6	23	16	0	2	23	40	45
1	23	7	21	43	3	28	25	30	16	31	45	47	28	5	18	30	3	4	0	46	13	9	46	4	28	17	17	49	2
26	6	24	21	16	7	39	11	7	12	41	6	49	31	27	14	32	30	32	46	0	40	17	33	12	23	1	19	8	12
16	31	12	6	41	38	20	0	4	29	49	38	17	34	15	13	49	24	49	13	40	0	18	44	20	4	7	40	46	37
6	0	7	23	12	46	4	2	38	42	43	5	37	10	1	45	33	47	6	9	17	18	0	13	47	13	43	49	6	7
30	19	37	5	43	9	40	10	18	18	13	11	22	20	40	9	28	6	23	46	33	44	13	0	8	20	42	3	13	14
4	42	22	41	6	34	49	36	35	23	21	8	33	0	30	28	21	41	16	4	12	20	47	8	0	1	22	42	8	20
11	7	28	7	35	14	32	30	25	16	47	40	47	4	11	27	11	29	0	28	23	4	13	20	1	0	13	5	8	34
30	20	18	40	46	34	22	17	5	29	2	37	11	6	42	33	10	22	2	17	1	7	43	42	22	13	0	35	36	26
47	20	1	37	48	42	2	6	2	13	8	40	11	42	10	27	21	30	23	17	19	40	49	3	42	5	35	0	2	18
12	9	29	14	48	7	49	44	2	38	38	35	17	45	15	20	16	33	40	49	8	46	6	13	8	8	36	2	0	17
6	11	39	27	26	7	25	43	11	6	2	16	13	34	2	35	42	20	45	2	12	37	7	14	20	34	26	18	17	0
