40
1	 29	 828	 846	 23	 24
2	 57	 839	 851	 3	 24
3	 84	 2379	 2417	 11	 39
4	 65	 893	 939	 5	 75
5	 49	 2032	 2080	 19	 73
6	 18	 2419	 2445	 20	 73
7	 41	 761	 811	 10	 92
8	 54	 2045	 2095	 60	 73
9	 46	 623	 691	 84	 90
10	 72	 2237	 2263	 22	 99
11	 50	 1123	 1173	 1	 46
12	 40	 1422	 1496	 4	 25
13	 93	 1455	 1477	 2	 85
14	 97	 1186	 1204	 8	 88
15	 95	 1407	 1413	 0	 30
16	 48	 2259	 2351	 2	 78
17	 49	 1499	 1577	 28	 36
18	 14	 947	 1021	 5	 67
19	 94	 1110	 1178	 7	 37
20	 16	 1457	 1477	 42	 49
21	 14	 1096	 1114	 23	 25
22	 95	 2158	 2178	 26	 62
23	 59	 1999	 2017	 10	 25
24	 100	 600	 632	 49	 94
25	 57	 1493	 1539	 5	 48
26	 97	 1683	 1755	 20	 38
27	 57	 1621	 1623	 25	 36
28	 36	 1636	 1714	 15	 29
29	 34	 955	 1015	 10	 32
30	 16	 576	 614	 32	 38
31	 40	 939	 979	 37	 50
32	 23	 586	 604	 3	 22
33	 16	 1538	 1572	 26	 100
34	 3	 2009	 2035	 48	 77
35	 47	 978	 1010	 41	 47
36	 1	 844	 900	 32	 86
37	 10	 1987	 2011	 9	 35
38	 4	 2352	 2408	 46	 96
39	 16	 1316	 1370	 38	 60
40	 36	 1839	 1919	 3	 80
0	24	11	11	10	10	45	25	29	47	44	21	49	23	27	3	26	42	27	5	5	28	7	10	43	42	0	29	9	40	5	19	35	14	17	27	20	40	10	20
24	0	12	0	33	1	34	42	27	41	10	22	22	0	19	13	36	2	41	1	45	4	20	23	21	18	27	35	29	27	35	22	27	12	11	9	35	16	4	6
11	12	0	28	25	19	34	20	26	13	34	4	44	48	41	14	47	10	0	32	18	28	16	29	38	18	47	5	3	4	42	33	11	34	20	11	2	49	22	26
11	0	28	0	17	12	1	29	23	8	34	40	16	9	8	30	24	27	38	27	27	34	6	4	24	13	43	5	21	42	10	21	16	15	48	3	6	24	1	48
10	33	25	17	0	17	39	29	20	23	33	33	16	20	35	25	19	18	27	49	39	36	14	22	37	26	28	40	0	13	38	6	46	30	11	19	8	17	29	21
10	1	19	12	17	0	46	36	6	15	33	6	43	13	25	12	22	24	40	44	42	2	20	20	12	18	48	9	37	11	3	40	28	21	11	30	2	36	27	18
45	34	34	1	39	46	0	6	0	47	29	29	22	6	6	25	1	47	32	46	36	42	34	49	27	30	35	30	31	31	48	35	28	47	36	13	48	6	32	22
25	42	20	29	29	36	6	0	25	6	31	36	3	25	18	37	11	32	30	13	43	49	49	8	30	41	17	16	47	7	33	31	29	34	14	47	25	44	3	0
29	27	26	23	20	6	0	25	0	7	10	11	30	17	14	10	29	46	35	18	17	3	29	34	19	5	38	3	31	41	17	4	31	10	15	45	28	18	19	33
47	41	13	8	23	15	47	6	7	0	33	39	18	27	22	4	43	19	11	13	39	17	21	44	5	4	47	6	4	46	18	7	22	11	6	45	13	4	16	10
44	10	34	34	33	33	29	31	10	33	0	19	16	40	22	37	23	33	0	24	14	29	11	44	17	44	47	29	44	28	26	41	32	7	26	6	20	47	19	2
21	22	4	40	33	6	29	36	11	39	19	0	48	19	29	37	9	49	44	18	29	29	32	0	1	39	19	20	29	42	48	26	40	39	39	34	18	10	4	40
49	22	44	16	16	43	22	3	30	18	16	48	0	7	28	21	0	23	47	8	32	0	5	20	39	3	37	15	24	19	28	2	10	3	49	15	19	22	45	26
23	0	48	9	20	13	6	25	17	27	40	19	7	0	10	24	1	49	38	45	4	4	37	9	1	24	44	5	15	44	4	32	27	3	12	16	29	1	48	8
27	19	41	8	35	25	6	18	14	22	22	29	28	10	0	8	43	6	12	18	4	23	49	17	26	11	16	11	24	10	42	8	47	43	24	29	49	27	1	48
3	13	14	30	25	12	25	37	10	4	37	37	21	24	8	0	0	10	5	4	17	15	3	36	27	22	37	38	7	19	42	12	3	1	10	18	39	47	29	22
26	36	47	24	19	22	1	11	29	43	23	9	0	1	43	0	0	21	11	14	12	35	33	2	0	15	7	35	32	8	49	23	47	33	41	25	23	32	4	9
42	2	10	27	18	24	47	32	46	19	33	49	23	49	6	10	21	0	7	46	5	40	0	40	30	8	26	1	31	33	8	34	6	40	9	44	36	23	19	19
27	41	0	38	27	40	32	30	35	11	0	44	47	38	12	5	11	7	0	23	46	5	29	47	2	19	31	11	36	39	30	14	27	21	31	30	8	12	24	25
5	1	32	27	49	44	46	13	18	13	24	18	8	45	18	4	14	46	23	0	3	9	48	43	37	21	35	23	21	0	41	32	36	47	16	14	1	11	16	20
5	45	18	27	39	42	36	43	17	39	14	29	32	4	4	17	12	5	46	3	0	49	21	15	16	34	37	35	41	38	10	42	30	0	19	35	39	33	49	46
28	4	28	34	36	2	42	49	3	17	29	29	0	4	23	15	35	40	5	9	49	0	26	42	30	42	25	38	21	1	44	5	3	38	35	46	48	13	5	22
7	20	16	6	14	20	34	49	29	21	11	32	5	37	49	3	33	0	29	48	21	26	0	29	43	27	30	4	41	24	3	26	3	4	47	6	4	30	10	31
10	23	29	4	22	20	49	8	34	44	44	0	20	9	17	36	2	40	47	43	15	42	29	0	45	25	14	4	46	10	46	6	20	42	17	1	34	48	12	13
43	21	38	24	37	12	27	30	19	5	17	1	39	1	26	27	0	30	2	37	16	30	43	45	0	3	9	11	21	16	24	17	41	12	43	12	8	36	7	30
