50
1	 19	 2216	 2272	 15	 20
2	 100	 647	 681	 69	 97
3	 16	 1167	 1237	 65	 82
4	 64	 1827	 1841	 4	 30
5	 41	 1353	 1377	 11	 56
6	 97	 452	 540	 28	 80
7	 86	 1480	 1550	 6	 60
8	 31	 689	 741	 36	 75
9	 63	 2198	 2254	 8	 28
10	 69	 1467	 1499	 34	 37
11	 46	 1252	 1260	 0	 21
12	 86	 1534	 1604	 21	 48
13	 5	 1435	 1481	 22	 23
14	 12	 1057	 1097	 34	 42
15	 95	 1592	 1642	 0	 57
16	 21	 744	 776	 19	 83
17	 79	 761	 797	 12	 57
18	 7	 699	 743	 27	 56
19	 75	 611	 617	 37	 42
20	 48	 1932	 1988	 27	 72
21	 17	 2316	 2380	 15	 23
22	 75	 596	 682	 11	 81
23	 29	 2205	 2289	 23	 54
24	 2	 1832	 1874	 31	 83
25	 66	 1426	 1428	 2	 27
26	 5	 2027	 2077	 19	 29
27	 33	 747	 775	 50	 68
28	 29	 1316	 1402	 69	 99
29	 76	 1883	 1911	 45	 60
30	 20	 2350	 2352	 7	 33
31	 8	 1837	 1915	 5	 37
32	 1	 765	 821	 3	 64
33	 30	 2132	 2210	 6	 63
34	 75	 1356	 1436	 7	 46
35	 32	 981	 1061	 18	 46
36	 78	 945	 967	 13	 27
37	 96	 1394	 1460	 22	 26
38	 91	 2012	 2060	 3	 80
39	 99	 921	 1009	 0	 45
40	 53	 1208	 1220	 8	 20
41	 68	 1039	 1067	 17	 20
42	 4	 2149	 2167	 9	 87
43	 4	 533	 551	 17	 92
44	 17	 1603	 1623	 3	 20
45	 21	 614	 706	 39	 49
46	 92	 2328	 2394	 2	 35
47	 93	 1398	 1442	 17	 24
48	 2	 1989	 1995	 12	 35
49	 80	 1251	 1323	 28	 81
50	 9	 479	 493	 18	 61
0	30	17	16	13	32	16	0	7	11	0	40	20	23	36	41	22	39	1	24	24	30	28	3	14	17	45	28	45	13	28	30	41	8	33	7	28	29	12	35	2	20	21	0	21	12	27	9	6	7
30	0	15	0	23	22	1	3	17	21	36	40	40	49	49	11	27	7	22	42	47	13	22	41	42	10	49	47	0	36	44	7	40	42	38	42	45	48	8	6	28	45	31	9	1	44	12	5	49	32
17	15	0	41	38	44	11	48	20	40	15	8	3	12	34	24	45	38	43	14	14	5	18	31	15	46	15	45	43	2	34	14	15	13	1	46	29	44	0	1	22	8	36	15	12	30	31	1	29	49
16	0	41	0	20	8	0	42	16	12	40	1	35	32	20	28	49	4	26	3	27	3	5	22	8	31	7	7	8	8	39	26	46	32	12	42	41	35	10	37	10	40	40	26	48	34	32	13	12	24
13	23	38	20	0	17	1	20	22	30	5	11	15	19	48	30	35	47	6	43	0	36	31	20	34	7	40	41	41	36	15	11	2	9	24	18	24	8	9	49	31	5	9	18	6	13	21	49	5	15
32	22	44	8	17	0	44	7	40	0	20	5	17	27	12	1	3	49	45	39	42	15	41	40	40	25	5	23	13	44	49	2	12	39	43	17	17	12	36	34	2	8	1	42	23	10	10	8	38	40
16	1	11	0	1	44	0	20	39	34	1	48	37	26	5	36	38	27	44	1	12	28	38	39	9	5	40	9	40	4	48	32	5	36	12	48	32	39	18	36	24	49	1	11	8	43	45	44	23	10
0	3	48	42	20	7	20	0	8	23	1	37	0	37	6	48	48	46	4	26	0	6	19	30	41	12	25	37	28	47	5	45	9	39	14	25	4	11	13	34	15	16	2	40	20	35	11	5	43	12
7	17	20	16	22	40	39	8	0	25	17	46	9	11	26	23	38	7	22	7	7	37	11	12	29	1	1	6	48	0	15	7	44	3	16	44	30	17	6	43	24	41	29	25	39	10	45	12	24	31
11	21	40	12	30	0	34	23	25	0	45	15	30	33	23	16	22	41	19	8	37	37	36	12	23	37	40	16	41	12	11	29	33	9	0	30	7	49	49	18	16	20	9	0	34	34	20	1	27	11
