30
1	 24	 1059	 1073	 1	 31
2	 18	 1279	 1301	 20	 52
3	 64	 519	 545	 1	 68
4	 58	 1271	 1329	 47	 58
5	 2	 929	 947	 73	 98
6	 25	 1361	 1373	 34	 81
7	 6	 1460	 1520	 23	 31
8	 89	 1140	 1166	 36	 42
9	 29	 1454	 1514	 17	 35
10	 19	 673	 687	 41	 42
11	 94	 799	 883	 45	 61
12	 25	 1033	 1039	 9	 44
13	 100	 1393	 1471	 12	 69
14	 40	 427	 429	 17	 43
15	 82	 764	 816	 16	 51
16	 22	 1059	 1069	 53	 56
17	 83	 1266	 1282	 20	 61
18	 85	 644	 646	 60	 92
19	 52	 1479	 1513	 38	 87
20	 94	 909	 939	 36	 60
21	 9	 641	 705	 3	 25
22	 79	 1128	 1174	 71	 87
23	 19	 1037	 1113	 12	 81
24	 6	 406	 464	 1	 22
25	 27	 1079	 1157	 77	 94
26	 7	 1460	 1516	 48	 78
27	 18	 1016	 1040	 40	 50
28	 60	 496	 534	 25	 26
29	 92	 1470	 1494	 8	 67
30	 52	 607	 665	 18	 26
0	31	30	33	17	16	9	33	47	42	39	41	8	7	11	41	7	15	31	22	14	18	12	6	26	19	28	19	30	28
31	0	24	11	33	40	37	1	3	9	46	20	4	31	5	28	8	22	0	41	46	32	1	6	30	7	12	20	43	32
30	24	0	33	40	9	46	38	30	25	34	42	4	14	31	2	23	25	38	24	22	25	6	0	24	34	27	39	42	2
33	11	33	0	15	45	26	37	7	45	19	44	26	49	34	14	34	49	36	31	4	38	8	38	4	16	39	4	42	38
17	33	40	15	0	37	29	0	7	43	13	42	4	9	6	27	35	10	7	4	3	48	26	20	0	4	37	12	26	11
16	40	9	45	37	0	36	36	5	24	31	10	37	18	9	25	22	3	19	21	11	6	12	33	21	25	11	16	20	1
9	37	46	26	29	36	0	37	42	27	27	33	47	15	28	24	13	34	7	35	12	19	27	22	0	5	5	33	36	36
33	1	38	37	0	36	37	0	14	27	21	12	26	29	44	29	43	23	35	10	0	26	33	14	42	18	44	49	40	17
47	3	30	7	7	5	42	14	0	13	49	26	14	30	31	33	20	49	4	1	9	45	12	16	16	22	0	36	23	40
42	9	25	45	43	24	27	27	13	0	6	12	19	6	41	43	47	24	18	19	18	31	22	22	40	36	11	48	34	47
39	46	34	19	13	31	27	21	49	6	0	13	30	25	22	35	22	32	15	11	23	8	34	38	46	25	7	42	40	25
41	20	42	44	42	10	33	12	26	12	13	0	14	34	1	26	4	18	24	11	48	45	23	46	36	7	28	13	5	12
8	4	4	26	4	37	47	26	14	19	30	14	0	20	19	43	37	29	7	14	0	32	25	16	18	2	33	41	43	33
7	31	14	49	9	18	15	29	30	6	25	34	20	0	38	22	2	28	47	3	40	2	19	37	20	32	11	37	26	35
11	5	31	34	6	9	28	44	31	41	22	1	19	38	0	34	26	1	32	33	13	41	2	29	49	46	38	44	11	45
41	28	2	14	27	25	24	29	33	43	35	26	43	22	34	0	14	13	33	4	2	17	21	10	19	38	5	26	41	42
7	8	23	34	35	22	13	43	20	47	22	4	37	2	26	14	0	26	3	21	21	22	21	3	44	35	36	19	14	25
15	22	25	49	10	3	34	23	49	24	32	18	29	28	1	13	26	0	27	39	47	35	35	12	8	18	3	15	20	17
31	0	38	36	7	19	7	35	4	18	15	24	7	47	32	33	3	27	0	21	9	6	32	48	19	23	33	48	11	12
22	41	24	31	4	21	35	10	1	19	11	11	14	3	33	4	21	39	21	0	21	8	10	24	15	24	30	39	11	20
14	46	22	4	3	11	12	0	9	18	23	48	0	40	13	2	21	47	9	21	0	1	35	10	45	25	20	12	22	37
18	32	25	38	48	6	19	26	45	31	8	45	32	2	41	17	22	35	6	8	1	0	19	15	11	13	24	38	30	6
12	1	6	8	26	12	27	33	12	22	34	23	25	19	2	21	21	35	32	10	35	19	0	31	30	36	25	13	13	29
6	6	0	38	20	33	22	14	16	22	38	46	16	37	29	10	3	12	48	24	10	15	31	0	7	2	49	6	22	33
26	30	24	4	0	21	0	42	16	40	46	36	18	20	49	19	44	8	19	15	45	11	30	7	0	41	1	0	46	13
19	7	34	16	4	25	5	18	22	36	25	7	2	32	46	38	35	18	23	24	25	13	36	2	41	0	33	37	17	44
28	12	27	39	37	11	5	44	0	11	7	28	33	11	38	5	36	3	33	30	20	24	25	49	1	33	0	4	36	29
19	20	39	4	12	16	33	49	36	48	42	13	41	37	44	26	19	15	48	39	12	38	13	6	0	37	4	0	1	47
30	43	42	42	26	20	36	40	23	34	40	5	43	26	11	41	14	20	11	11	22	30	13	22	46	17	36	1	0	24
28	32	2	38	11	1	36	17	40	47	25	12	33	35	45	42	25	17	12	20	37	6	29	33	13	44	29	47	24	0
