50
1	 13	 2728	 2794	 67	 83
2	 13	 2804	 2894	 51	 64
3	 1	 613	 663	 40	 78
4	 51	 1957	 2019	 67	 72
5	 65	 649	 715	 4	 49
6	 67	 2441	 2451	 54	 92
7	 81	 2235	 2247	 16	 45
8	 99	 2495	 2499	 2	 31
9	 17	 1761	 1861	 47	 53
10	 36	 3008	 3070	 26	 58
11	 96	 1244	 1320	 4	 97
12	 65	 798	 832	 36	 50
13	 69	 3031	 3111	 13	 35
14	 27	 1720	 1820	 3	 33
15	 57	 1051	 1073	 3	 87
16	 51	 2598	 2636	 3	 33
17	 43	 1074	 1102	 8	 70
18	 69	 1992	 2032	 23	 49
19	 58	 1073	 1137	 5	 36
20	 77	 1334	 1418	 21	 69
21	 84	 1229	 1271	 71	 79
22	 8	 1526	 1528	 76	 98
23	 79	 2821	 2889	 9	 76
24	 97	 2143	 2191	 45	 54
25	 64	 3020	 3086	 41	 49
26	 62	 661	 727	 19	 41
27	 49	 2693	 2763	 37	 41
28	 42	 1320	 1336	 0	 20
29	 31	 933	 1005	 23	 48
30	 15	 2799	 2807	 39	 78
31	 15	 1063	 1071	 27	 69
32	 42	 917	 937	 0	 79
33	 27	 914	 964	 8	 24
34	 14	 1181	 1249	 57	 64
35	 19	 2722	 2728	 97	 98
36	 37	 809	 841	 21	 35
37	 78	 857	 921	 43	 82
38	 27	 3044	 3110	 41	 92
39	 96	 2104	 2120	 10	 64
40	 27	 2345	 2419	 13	 76
41	 57	 2755	 2763	 15	 80
42	 36	 691	 769	 20	 55
43	 77	 1996	 2094	 29	 53
44	 90	 731	 813	 38	 52
45	 87	 662	 762	 26	 37
46	 68	 2784	 2816	 14	 99
47	 67	 1603	 1623	 3	 21
48	 27	 808	 812	 30	 31
49	 59	 1368	 1452	 15	 30
50	 38	 1989	 2029	 15	 83
0	10	6	42	43	37	13	11	19	34	26	18	28	2	40	9	15	3	49	41	10	19	17	13	0	43	35	48	1	18	7	33	20	13	37	34	6	29	37	22	8	8	19	17	37	20	11	1	27	48
10	0	14	45	8	45	34	35	44	45	39	49	11	15	3	20	36	34	44	49	9	15	18	29	42	5	27	8	18	25	28	21	16	9	10	30	44	5	7	18	41	46	6	21	9	44	21	13	9	22
6	14	0	44	35	4	30	7	34	44	2	7	2	47	12	25	19	1	47	25	0	4	37	37	5	48	2	47	28	45	45	46	25	37	24	46	4	13	20	15	12	40	18	32	20	47	6	24	46	14
42	45	44	0	44	14	44	18	45	20	25	11	22	45	44	2	45	11	2	7	5	39	30	26	4	33	2	3	40	16	31	46	42	22	15	9	18	25	1	44	15	41	37	18	5	22	4	28	46	43
43	8	35	44	0	3	45	14	35	18	22	33	26	14	33	39	28	18	22	0	14	1	32	4	25	29	13	4	4	37	31	13	25	13	12	35	47	26	46	42	24	13	18	47	43	46	29	43	13	34
37	45	4	14	3	0	13	5	20	5	20	33	35	2	18	19	6	5	0	3	28	19	35	5	1	4	12	37	6	38	28	23	33	44	23	0	23	2	36	12	0	26	30	39	3	36	10	11	44	23
13	34	30	44	45	13	0	16	11	1	29	26	41	26	24	33	9	41	7	44	22	19	14	44	5	23	15	23	26	38	18	44	38	33	11	21	27	25	5	38	37	30	24	22	29	2	34	9	28	46
11	35	7	18	14	5	16	0	47	16	43	24	26	16	5	12	19	6	0	7	27	44	24	33	34	35	44	49	7	0	38	7	9	8	24	38	11	4	9	5	23	39	43	20	14	4	2	30	34	1
19	44	34	45	35	20	11	47	0	21	32	48	5	1	1	38	38	27	34	23	38	42	3	15	37	18	2	11	44	38	8	29	48	44	9	20	43	49	1	43	22	19	16	11	2	13	29	2	40	47
34	45	44	20	18	5	1	16	21	0	26	9	2	39	23	28	20	23	29	34	21	10	0	13	3	10	15	29	2	21	48	29	17	17	36	4	0	32	24	41	4	40	2	20	33	10	36	27	41	20
26	39	2	25	22	20	29	43	32	26	0	23	16	38	6	16	1	14	15	20	39	3	17	12	38	28	35	0	19	12	32	0	43	3	28	32	17	2	11	42	0	16	16	25	35	10	11	14	22	31
18	49	7	11	33	33	26	24	48	9	23	0	1	13	49	8	38	43	21	32	23	3	9	36	9	5	21	7	31	3	30	20	1	8	29	39	0	24	22	4	48	9	32	14	13	10	42	3	10	24
28	11	2	22	26	35	41	26	5	2	16	1	0	47	9	37	41	44	11	15	40	2	9	20	43	36	44	2	16	47	26	4	48	14	11	12	5	17	2	8	1	3	20	16	31	9	15	16	7	28
2	15	47	45	14	2	26	16	1	39	38	13	47	0	41	39	8	49	25	32	1	34	11	4	24	13	7	49	8	12	47	38	17	47	1	8	11	41	34	32	37	34	11	9	17	42	2	39	5	11
40	3	12	44	33	18	24	5	1	23	6	49	9	41	0	29	5	4	1	22	29	17	47	6	35	43	18	7	8	46	15	49	40	8	37	30	42	1	7	7	46	49	34	44	31	47	36	3	34	1
9	20	25	2	39	19	33	12	38	28	16	8	37	39	29	0	1	24	29	4	5	5	9	1	47	19	11	27	16	12	3	38	48	42	8	41	9	13	20	20	41	31	35	41	27	11	24	46	5	36
15	36	19	45	28	6	9	19	38	20	1	38	41	8	5	1	0	34	10	40	6	4	5	17	10	44	49	12	29	0	26	38	40	9	38	15	13	23	21	26	38	34	18	8	15	12	22	0	35	7
3	34	1	11	18	5	41	6	27	23	14	43	44	49	4	24	34	0	36	39	43	11	25	20	46	7	7	47	6	4	17	27	11	35	42	44	39	36	10	46	14	19	19	34	37	0	46	30	14	43
49	44	47	2	22	0	7	0	34	29	15	21	11	25	1	29	10	36	0	10	3	14	7	28	20	47	22	11	33	33	10	9	7	11	40	12	36	10	47	31	7	46	11	3	5	18	8	22	47	14
