30
1	 23	 1648	 1656	 6	 24
2	 54	 528	 568	 2	 41
3	 23	 704	 760	 22	 52
4	 13	 484	 526	 67	 97
5	 42	 1682	 1756	 19	 33
6	 70	 701	 741	 54	 64
7	 44	 1346	 1406	 0	 31
8	 58	 1386	 1402	 49	 98
9	 37	 522	 540	 76	 93
10	 71	 1638	 1668	 37	 61
11	 74	 918	 974	 2	 20
12	 27	 661	 665	 6	 30
13	 26	 655	 731	 17	 27
14	 64	 493	 545	 31	 34
15	 93	 528	 610	 31	 40
16	 20	 968	 984	 8	 25
17	 73	 1271	 1343	 5	 22
18	 3	 1727	 1775	 48	 61
19	 36	 722	 766	 36	 46
20	 40	 1282	 1294	 20	 71
21	 67	 638	 686	 0	 45
22	 74	 1278	 1354	 21	 24
23	 35	 739	 813	 44	 58
24	 11	 1206	 1274	 29	 65
25	 79	 917	 971	 20	 78
26	 23	 631	 701	 22	 48
27	 40	 1755	 1831	 24	 36
28	 23	 1590	 1640	 6	 47
29	 23	 418	 480	 27	 28
30	 9	 1446	 1482	 82	 91
0	14	40	7	0	18	30	4	37	32	33	19	29	31	41	38	49	4	48	48	4	27	35	28	36	15	39	33	28	31
14	0	36	32	42	21	40	28	27	4	18	37	47	24	44	13	30	33	14	30	39	10	4	32	0	16	49	1	33	38
40	36	0	41	16	28	34	38	19	1	2	36	24	21	6	20	40	40	10	28	5	13	1	15	49	9	21	49	31	24
7	32	41	0	21	33	3	46	31	39	47	25	21	26	13	25	2	12	15	18	47	6	28	18	10	28	11	36	38	13
0	42	16	21	0	6	8	26	3	3	20	20	46	11	5	21	1	22	28	2	1	1	12	9	45	38	21	20	27	28
18	21	28	33	6	0	3	39	1	8	43	29	1	29	6	5	3	42	1	39	46	10	42	22	6	45	45	37	12	1
30	40	34	3	8	3	0	31	25	13	26	9	44	31	10	1	43	49	29	26	37	39	14	1	49	32	13	20	5	19
4	28	38	46	26	39	31	0	17	18	14	8	34	12	36	47	19	13	39	12	22	1	3	19	39	42	46	34	39	46
37	27	19	31	3	1	25	17	0	1	25	23	13	19	19	49	44	27	39	33	26	23	2	12	9	3	2	23	14	29
32	4	1	39	3	8	13	18	1	0	44	15	46	38	21	25	37	14	30	35	26	14	41	6	40	46	2	11	28	32
33	18	2	47	20	43	26	14	25	44	0	47	7	27	34	34	0	37	20	39	29	47	39	20	10	0	11	15	17	13
19	37	36	25	20	29	9	8	23	15	47	0	39	25	20	11	6	31	44	5	1	5	40	17	37	12	17	7	16	47
29	47	24	21	46	1	44	34	13	46	7	39	0	43	0	2	30	49	42	2	5	48	0	15	19	13	10	18	23	37
31	24	21	26	11	29	31	12	19	38	27	25	43	0	42	24	23	6	33	15	4	11	20	0	1	21	46	32	42	33
41	44	6	13	5	6	10	36	19	21	34	20	0	42	0	22	36	11	14	15	5	31	16	33	38	28	17	24	5	0
38	13	20	25	21	5	1	47	49	25	34	11	2	24	22	0	29	20	32	47	18	47	39	38	20	48	45	24	47	33
49	30	40	2	1	3	43	19	44	37	0	6	30	23	36	29	0	17	17	32	41	49	24	38	12	29	34	3	41	13
4	33	40	12	22	42	49	13	27	14	37	31	49	6	11	20	17	0	0	17	22	10	38	24	40	8	3	32	22	19
48	14	10	15	28	1	29	39	39	30	20	44	42	33	14	32	17	0	0	13	19	24	17	7	27	27	22	9	39	5
48	30	28	18	2	39	26	12	33	35	39	5	2	15	15	47	32	17	13	0	36	29	25	13	12	0	5	3	39	2
4	39	5	47	1	46	37	22	26	26	29	1	5	4	5	18	41	22	19	36	0	10	41	7	45	2	46	16	21	31
27	10	13	6	1	10	39	1	23	14	47	5	48	11	31	47	49	10	24	29	10	0	40	49	16	11	22	43	19	37
35	4	1	28	12	42	14	3	2	41	39	40	0	20	16	39	24	38	17	25	41	40	0	33	45	1	30	37	10	22
28	32	15	18	9	22	1	19	12	6	20	17	15	0	33	38	38	24	7	13	7	49	33	0	48	30	14	43	47	3
36	0	49	10	45	6	49	39	9	40	10	37	19	1	38	20	12	40	27	12	45	16	45	48	0	31	25	17	4	7
15	16	9	28	38	45	32	42	3	46	0	12	13	21	28	48	29	8	27	0	2	11	1	30	31	0	48	3	7	42
39	49	21	11	21	45	13	46	2	2	11	17	10	46	17	45	34	3	22	5	46	22	30	14	25	48	0	29	19	4
33	1	49	36	20	37	20	34	23	11	15	7	18	32	24	24	3	32	9	3	16	43	37	43	17	3	29	0	49	18
28	33	31	38	27	12	5	39	14	28	17	16	23	42	5	47	41	22	39	39	21	19	10	47	4	7	19	49	0	23
31	38	24	13	28	1	19	46	29	32	13	47	37	33	0	33	13	19	5	2	31	37	22	3	7	42	4	18	23	0
