30
1	 26	 260	 282	 5	 60
2	 9	 880	 908	 60	 85
3	 6	 1206	 1298	 73	 84
4	 32	 497	 575	 39	 42
5	 89	 232	 310	 75	 83
6	 8	 465	 545	 27	 98
7	 95	 155	 217	 21	 90
8	 20	 1184	 1222	 9	 44
9	 21	 316	 352	 34	 79
10	 67	 1131	 1199	 8	 23
11	 14	 774	 788	 7	 22
12	 95	 1573	 1653	 33	 36
13	 73	 1142	 1146	 37	 53
14	 44	 1586	 1628	 9	 52
15	 99	 1440	 1458	 8	 62
16	 24	 1363	 1393	 51	 88
17	 93	 1589	 1669	 43	 100
18	 93	 957	 977	 10	 20
19	 40	 832	 854	 9	 25
20	 47	 641	 693	 24	 26
21	 51	 570	 626	 20	 86
22	 11	 150	 162	 33	 46
23	 3	 1571	 1649	 12	 47
24	 2	 1289	 1361	 56	 82
25	 75	 1128	 1136	 3	 28
26	 62	 867	 933	 1	 27
27	 69	 418	 482	 61	 65
28	 96	 300	 326	 72	 87
29	 87	 1100	 1106	 7	 26
30	 96	 1657	 1667	 31	 65
0	11	20	45	48	28	25	49	8	1	45	14	0	20	17	30	14	12	15	9	24	9	3	48	29	10	3	19	18	25
11	0	12	4	25	9	34	10	29	0	23	3	26	24	2	29	22	10	1	1	3	4	13	29	45	48	25	4	3	41
20	12	0	26	14	27	8	1	41	0	16	35	49	8	21	48	6	10	16	21	38	37	48	36	0	8	34	30	38	30
45	4	26	0	9	8	12	28	34	37	41	13	30	7	41	2	3	21	7	8	10	20	3	8	48	5	30	22	45	26
48	25	14	9	0	4	0	23	47	46	43	14	11	7	6	19	6	11	0	21	6	46	3	32	6	35	4	3	25	29
28	9	27	8	4	0	18	33	10	40	19	4	22	6	47	45	4	1	36	2	39	15	17	43	36	19	26	45	41	36
25	34	8	12	0	18	0	29	8	4	29	7	36	13	46	47	19	19	21	30	2	13	27	44	15	28	48	10	2	3
49	10	1	28	23	33	29	0	11	36	28	3	17	9	3	47	16	33	17	8	28	38	0	9	9	45	27	14	41	37
8	29	41	34	47	10	8	11	0	25	23	42	1	41	43	18	46	6	20	19	42	16	8	33	9	42	35	0	33	2
1	0	0	37	46	40	4	36	25	0	3	9	43	24	10	11	7	34	7	17	23	33	2	38	40	40	6	49	27	13
45	23	16	41	43	19	29	28	23	3	0	29	3	10	11	23	8	41	10	47	17	6	28	42	18	37	3	18	13	38
14	3	35	13	14	4	7	3	42	9	29	0	38	43	18	5	37	41	5	31	31	35	21	25	21	2	3	5	30	12
0	26	49	30	11	22	36	17	1	43	3	38	0	11	39	48	8	8	35	12	8	15	15	31	30	41	6	0	0	29
20	24	8	7	7	6	13	9	41	24	10	43	11	0	21	7	17	36	10	5	12	30	17	38	38	43	25	6	47	24
17	2	21	41	6	47	46	3	43	10	11	18	39	21	0	45	15	41	49	2	36	1	39	25	10	28	9	14	31	3
30	29	48	2	19	45	47	47	18	11	23	5	48	7	45	0	49	41	33	12	23	37	16	46	17	29	29	29	35	15
14	22	6	3	6	4	19	16	46	7	8	37	8	17	15	49	0	35	39	10	1	32	18	17	12	40	39	21	37	1
12	10	10	21	11	1	19	33	6	34	41	41	8	36	41	41	35	0	3	11	21	24	32	37	12	14	17	47	32	16
15	1	16	7	0	36	21	17	20	7	10	5	35	10	49	33	39	3	0	28	49	2	47	25	10	18	44	36	47	5
9	1	21	8	21	2	30	8	19	17	47	31	12	5	2	12	10	11	28	0	7	23	44	35	18	34	19	25	46	1
24	3	38	10	6	39	2	28	42	23	17	31	8	12	36	23	1	21	49	7	0	42	15	49	32	11	9	45	8	43
9	4	37	20	46	15	13	38	16	33	6	35	15	30	1	37	32	24	2	23	42	0	48	44	6	0	40	33	5	25
3	13	48	3	3	17	27	0	8	2	28	21	15	17	39	16	18	32	47	44	15	48	0	16	15	7	6	2	16	36
48	29	36	8	32	43	44	9	33	38	42	25	31	38	25	46	17	37	25	35	49	44	16	0	17	25	35	33	47	14
29	45	0	48	6	36	15	9	9	40	18	21	30	38	10	17	12	12	10	18	32	6	15	17	0	2	27	19	38	5
10	48	8	5	35	19	28	45	42	40	37	2	41	43	28	29	40	14	18	34	11	0	7	25	2	0	3	20	26	46
3	25	34	30	4	26	48	27	35	6	3	3	6	25	9	29	39	17	44	19	9	40	6	35	27	3	0	43	3	19
19	4	30	22	3	45	10	14	0	49	18	5	0	6	14	29	21	47	36	25	45	33	2	33	19	20	43	0	16	12
18	3	38	45	25	41	2	41	33	27	13	30	0	47	31	35	37	32	47	46	8	5	16	47	38	26	3	16	0	25
25	41	30	26	29	36	3	37	2	13	38	12	29	24	3	15	1	16	5	1	43	25	36	14	5	46	19	12	25	0
