30
1	 25	 416	 462	 12	 28
2	 60	 819	 825	 24	 86
3	 39	 137	 205	 0	 42
4	 26	 1324	 1344	 1	 47
5	 40	 1468	 1494	 57	 73
6	 33	 1316	 1370	 20	 57
7	 100	 1407	 1433	 25	 40
8	 2	 1465	 1537	 16	 86
9	 100	 356	 388	 5	 67
10	 99	 1103	 1185	 15	 30
11	 73	 667	 723	 3	 95
12	 20	 318	 382	 38	 61
13	 34	 612	 674	 21	 83
14	 46	 603	 635	 12	 45
15	 41	 1181	 1191	 16	 68
16	 73	 1359	 1439	 29	 53
17	 61	 935	 965	 57	 74
18	 23	 1167	 1201	 2	 29
19	 54	 1661	 1701	 12	 88
20	 54	 884	 930	 18	 96
21	 25	 597	 651	 38	 73
22	 9	 459	 473	 37	 40
23	 38	 511	 553	 7	 28
24	 20	 1099	 1101	 7	 95
25	 17	 1242	 1244	 36	 68
26	 91	 1688	 1704	 49	 67
27	 24	 325	 337	 77	 91
28	 47	 558	 636	 29	 37
29	 14	 1676	 1684	 9	 27
30	 23	 1265	 1289	 36	 84
0	40	6	35	31	28	48	20	1	18	4	23	43	13	31	42	44	9	0	12	4	21	24	22	34	36	10	25	16	21
40	0	8	46	27	30	36	2	26	2	37	6	28	26	6	2	13	4	44	41	5	35	18	30	4	9	46	35	9	25
6	8	0	6	44	30	21	23	31	36	40	0	43	24	34	36	30	33	16	8	2	1	5	13	29	45	33	17	4	29
35	46	6	0	13	6	39	37	39	34	20	28	9	14	37	41	7	40	48	15	5	2	44	4	45	7	1	39	47	24
31	27	44	13	0	24	30	30	47	15	2	40	3	46	30	10	43	13	7	41	13	0	39	12	38	7	33	2	9	29
28	30	30	6	24	0	20	12	15	18	22	39	1	19	23	14	36	10	0	5	3	4	29	3	32	10	27	14	8	38
48	36	21	39	30	20	0	4	4	27	1	33	23	33	41	22	34	26	38	34	37	31	25	38	30	1	23	46	9	7
20	2	23	37	30	12	4	0	17	17	6	48	36	7	10	22	7	30	47	17	28	1	11	8	4	32	19	35	9	0
1	26	31	39	47	15	4	17	0	30	33	18	26	30	22	29	33	35	40	6	1	25	47	39	13	30	41	40	17	34
18	2	36	34	15	18	27	17	30	0	5	12	19	33	8	33	28	14	35	38	5	33	31	30	10	39	11	17	12	16
4	37	40	20	2	22	1	6	33	5	0	33	14	4	20	12	42	18	6	36	38	14	29	37	45	33	18	10	44	22
23	6	0	28	40	39	33	48	18	12	33	0	2	21	3	12	1	38	7	7	18	46	11	17	14	40	24	45	31	40
43	28	43	9	3	1	23	36	26	19	14	2	0	6	34	30	29	11	21	34	1	11	29	32	0	12	40	23	32	24
13	26	24	14	46	19	33	7	30	33	4	21	6	0	40	3	27	0	43	18	7	25	23	37	23	24	21	4	39	25
31	6	34	37	30	23	41	10	22	8	20	3	34	40	0	47	18	2	29	41	49	30	41	7	38	31	43	12	3	8
42	2	36	41	10	14	22	22	29	33	12	12	30	3	47	0	45	7	25	12	2	24	34	27	13	46	27	11	33	6
44	13	30	7	43	36	34	7	33	28	42	1	29	27	18	45	0	5	2	17	0	5	47	3	12	31	38	15	11	41
9	4	33	40	13	10	26	30	35	14	18	38	11	0	2	7	5	0	26	13	43	7	24	48	29	33	15	19	20	13
0	44	16	48	7	0	38	47	40	35	6	7	21	43	29	25	2	26	0	18	0	47	48	35	11	17	9	47	17	46
12	41	8	15	41	5	34	17	6	38	36	7	34	18	41	12	17	13	18	0	49	48	11	30	0	16	7	19	48	19
4	5	2	5	13	3	37	28	1	5	38	18	1	7	49	2	0	43	0	49	0	24	7	0	48	14	22	34	49	2
21	35	1	2	0	4	31	1	25	33	14	46	11	25	30	24	5	7	47	48	24	0	7	20	45	2	24	20	12	43
24	18	5	44	39	29	25	11	47	31	29	11	29	23	41	34	47	24	48	11	7	7	0	5	47	5	25	18	13	37
22	30	13	4	12	3	38	8	39	30	37	17	32	37	7	27	3	48	35	30	0	20	5	0	6	30	15	40	41	8
34	4	29	45	38	32	30	4	13	10	45	14	0	23	38	13	12	29	11	0	48	45	47	6	0	8	10	1	44	20
36	9	45	7	7	10	1	32	30	39	33	40	12	24	31	46	31	33	17	16	14	2	5	30	8	0	7	0	34	49
10	46	33	1	33	27	23	19	41	11	18	24	40	21	43	27	38	15	9	7	22	24	25	15	10	7	0	7	35	13
25	35	17	39	2	14	46	35	40	17	10	45	23	4	12	11	15	19	47	19	34	20	18	40	1	0	7	0	11	28
16	9	4	47	9	8	9	9	17	12	44	31	32	39	3	33	11	20	17	48	49	12	13	41	44	34	35	11	0	38
21	25	29	24	29	38	7	0	34	16	22	40	24	25	8	6	41	13	46	19	2	43	37	8	20	49	13	28	38	0
