40
1	 31	 565	 651	 4	 29
2	 97	 1585	 1625	 14	 39
3	 85	 1958	 1966	 22	 27
4	 51	 1538	 1562	 15	 80
5	 29	 767	 819	 48	 84
6	 21	 637	 691	 75	 99
7	 16	 1348	 1364	 18	 34
8	 73	 1708	 1736	 37	 39
9	 29	 883	 899	 10	 50
10	 62	 1464	 1550	 5	 48
11	 32	 1589	 1643	 17	 48
12	 67	 457	 467	 13	 55
13	 18	 736	 762	 4	 80
14	 86	 592	 662	 77	 78
15	 35	 1826	 1854	 11	 23
16	 82	 1413	 1417	 28	 66
17	 15	 994	 1044	 16	 84
18	 65	 484	 518	 52	 73
19	 6	 1852	 1870	 4	 54
20	 60	 737	 827	 55	 68
21	 77	 1800	 1824	 21	 49
22	 84	 1109	 1133	 30	 56
23	 45	 465	 527	 2	 21
24	 4	 673	 697	 54	 85
25	 23	 1966	 1974	 18	 58
26	 74	 583	 607	 1	 41
27	 5	 973	 975	 17	 65
28	 83	 791	 795	 1	 88
29	 50	 1944	 1954	 18	 62
30	 88	 627	 717	 7	 35
31	 47	 1159	 1203	 15	 57
32	 83	 1961	 2003	 1	 20
33	 9	 1034	 1040	 12	 25
34	 78	 1807	 1817	 25	 32
35	 44	 829	 845	 16	 98
36	 81	 845	 887	 15	 31
37	 45	 1230	 1320	 61	 82
38	 8	 499	 579	 30	 92
39	 100	 757	 779	 9	 20
40	 7	 1116	 1206	 33	 54
0	23	24	32	39	44	23	49	41	12	38	1	42	5	22	6	38	12	11	27	47	39	43	15	18	18	33	20	32	33	4	5	5	14	6	3	49	30	44	38
23	0	33	12	15	24	0	25	32	14	9	31	9	22	7	39	2	34	13	31	7	20	42	8	39	18	1	12	8	30	39	5	49	0	26	38	21	0	15	40
24	33	0	17	39	2	0	2	12	42	22	20	38	17	14	33	22	47	47	26	35	32	1	38	46	48	14	41	12	6	11	38	27	46	27	12	1	40	24	20
32	12	17	0	42	36	7	15	40	16	28	39	27	19	21	4	18	49	20	6	47	38	8	19	3	2	38	27	42	3	3	47	31	33	27	46	0	13	25	27
39	15	39	42	0	35	10	19	13	17	48	22	49	26	34	34	6	31	5	43	19	0	43	44	37	34	42	47	5	37	45	31	36	23	10	29	16	24	12	18
44	24	2	36	35	0	37	20	2	49	11	1	11	44	8	44	7	20	20	11	15	39	4	3	49	0	44	44	14	3	13	19	28	0	7	27	28	36	2	9
23	0	0	7	10	37	0	9	24	20	45	17	13	10	48	17	11	18	22	13	18	12	39	39	32	27	20	5	25	9	4	41	12	35	29	49	6	47	6	33
49	25	2	15	19	20	9	0	9	10	29	43	1	35	48	10	3	40	11	21	29	9	43	39	1	2	28	2	29	26	44	7	0	14	38	14	40	20	36	22
41	32	12	40	13	2	24	9	0	16	27	9	6	15	28	34	2	25	6	33	42	1	24	43	1	1	35	36	24	0	21	5	15	29	0	25	49	29	34	19
12	14	42	16	17	49	20	10	16	0	39	9	21	30	12	34	45	15	37	34	49	6	28	18	6	38	21	1	7	18	7	35	9	37	1	10	7	5	0	14
