50
1	 13	 795	 829	 19	 36
2	 8	 2960	 3028	 5	 33
3	 88	 2198	 2272	 88	 95
4	 57	 2021	 2073	 26	 33
5	 43	 3298	 3358	 81	 91
6	 84	 1954	 1974	 36	 48
7	 86	 2786	 2884	 8	 37
8	 38	 2707	 2751	 9	 94
9	 33	 915	 923	 12	 28
10	 32	 3310	 3384	 4	 76
11	 12	 3095	 3107	 10	 25
12	 42	 2290	 2340	 4	 38
13	 13	 1413	 1425	 12	 20
14	 64	 1006	 1076	 0	 60
15	 49	 3114	 3176	 52	 55
16	 98	 1259	 1347	 77	 98
17	 48	 2120	 2170	 28	 31
18	 62	 1094	 1114	 9	 29
19	 69	 2507	 2539	 17	 69
20	 2	 2586	 2672	 1	 82
21	 6	 1418	 1490	 28	 71
22	 85	 2527	 2631	 6	 97
23	 35	 809	 911	 27	 28
24	 51	 1599	 1683	 21	 29
25	 85	 3246	 3342	 13	 100
26	 28	 1891	 1923	 5	 53
27	 88	 2627	 2699	 76	 77
28	 12	 3274	 3346	 41	 90
29	 72	 938	 958	 18	 57
30	 96	 2919	 3019	 71	 86
31	 96	 1577	 1633	 1	 65
32	 89	 863	 881	 0	 43
33	 50	 2373	 2473	 9	 61
34	 18	 1119	 1213	 26	 76
35	 8	 2146	 2218	 65	 68
36	 92	 2234	 2242	 12	 50
37	 58	 3382	 3462	 29	 32
38	 20	 1327	 1407	 15	 71
39	 80	 2054	 2060	 4	 38
40	 91	 2862	 2866	 40	 66
41	 2	 1210	 1262	 39	 43
42	 45	 2647	 2733	 49	 80
43	 75	 3067	 3165	 15	 34
44	 36	 2693	 2795	 1	 36
45	 77	 2935	 2965	 35	 78
46	 68	 2720	 2786	 0	 66
47	 82	 2262	 2286	 84	 98
48	 96	 1850	 1880	 14	 87
49	 22	 940	 950	 44	 75
50	 39	 1935	 1949	 24	 84
0	19	26	10	17	22	32	29	14	49	6	40	27	10	22	3	41	7	7	42	1	19	1	28	39	40	47	16	22	48	34	35	15	44	33	39	20	14	22	41	3	41	13	43	9	46	24	45	24	10
19	0	34	34	46	24	6	12	5	37	6	19	37	14	30	6	12	0	30	2	16	18	13	25	24	42	37	11	3	47	42	40	32	11	45	33	30	5	38	14	1	39	13	22	6	6	0	30	42	41
26	34	0	40	22	19	12	36	1	5	15	1	25	42	5	6	20	9	19	10	17	11	23	4	39	18	40	22	8	45	47	37	42	49	42	26	43	39	9	2	17	29	13	2	48	40	35	27	38	9
10	34	40	0	16	4	20	37	2	39	16	8	33	22	45	47	48	28	9	10	11	20	0	4	23	33	14	37	15	25	1	43	5	22	30	7	17	1	27	49	11	18	7	35	20	48	14	0	38	1
17	46	22	16	0	5	33	31	26	11	26	11	48	45	12	14	33	41	21	38	25	21	33	22	36	4	40	48	22	1	44	8	37	45	6	25	49	37	24	13	42	31	12	26	24	30	8	15	43	42
22	24	19	4	5	0	19	13	33	43	6	4	41	36	47	12	48	1	28	8	43	41	10	1	10	44	1	28	20	25	11	22	28	4	16	32	6	31	11	16	46	38	4	14	34	24	10	11	2	41
32	6	12	20	33	19	0	17	36	38	9	27	6	1	46	19	12	16	27	1	5	25	28	33	46	11	8	16	3	9	7	28	31	8	25	43	33	12	17	29	28	28	4	2	29	8	31	40	9	7
29	12	36	37	31	13	17	0	21	18	38	26	1	20	40	44	33	8	36	7	37	5	36	29	10	0	0	0	21	37	2	3	1	36	17	23	19	19	17	18	9	31	45	38	27	28	45	32	48	37
14	5	1	2	26	33	36	21	0	7	17	47	7	5	29	6	24	17	11	5	36	47	25	3	7	46	34	18	34	0	18	31	43	39	33	10	23	9	2	19	2	44	19	13	10	18	16	20	16	30
49	37	5	39	11	43	38	18	7	0	33	12	41	18	14	31	35	10	8	7	35	22	3	21	9	20	29	19	6	36	0	39	14	1	13	43	32	48	43	15	6	28	18	2	6	0	29	7	22	9
