30
1	 25	 674	 714	 7	 34
2	 9	 1486	 1506	 35	 58
3	 62	 1458	 1496	 9	 35
4	 15	 585	 601	 8	 23
5	 99	 1170	 1176	 73	 87
6	 28	 1112	 1144	 23	 25
7	 1	 968	 1044	 12	 23
8	 88	 1028	 1108	 4	 26
9	 50	 1084	 1106	 17	 63
10	 10	 814	 870	 22	 68
11	 83	 873	 937	 58	 83
12	 99	 1149	 1183	 26	 52
13	 98	 537	 549	 20	 31
14	 24	 1431	 1455	 16	 89
15	 91	 686	 692	 44	 60
16	 89	 922	 996	 7	 24
17	 7	 1541	 1579	 32	 73
18	 11	 1051	 1137	 2	 55
19	 34	 1100	 1122	 66	 73
20	 19	 268	 308	 34	 85
21	 16	 1014	 1034	 14	 69
22	 11	 619	 667	 22	 66
23	 72	 885	 921	 0	 41
24	 38	 248	 328	 3	 55
25	 42	 898	 960	 11	 44
26	 47	 1110	 1112	 12	 44
27	 42	 995	 1063	 37	 99
28	 17	 764	 796	 26	 74
29	 47	 1577	 1667	 2	 66
30	 85	 833	 843	 30	 74
0	15	23	44	14	22	27	27	49	8	46	10	46	33	29	0	14	30	45	31	30	10	27	39	30	28	24	39	6	30
15	0	30	31	17	7	9	11	9	43	14	24	1	39	25	26	38	18	15	31	45	2	4	30	46	7	9	9	22	11
23	30	0	12	32	42	3	30	17	2	33	27	39	41	0	4	22	47	9	3	44	32	1	34	45	48	44	29	43	27
44	31	12	0	11	31	8	0	13	4	20	32	40	33	12	26	36	18	5	6	33	40	1	18	49	13	31	6	30	21
14	17	32	11	0	9	6	33	48	21	46	0	40	3	26	29	16	2	19	25	3	13	46	22	27	9	44	2	8	47
22	7	42	31	9	0	34	12	47	49	41	46	6	13	43	43	46	24	16	27	26	46	11	2	35	18	23	43	41	4
27	9	3	8	6	34	0	45	42	36	15	24	14	23	29	10	5	13	16	8	5	15	36	20	12	31	9	29	5	10
27	11	30	0	33	12	45	0	42	4	33	29	49	24	10	35	30	40	17	14	22	38	32	35	29	38	29	43	2	37
49	9	17	13	48	47	42	42	0	21	36	27	28	44	9	27	17	34	49	35	38	13	14	34	42	48	10	3	38	33
8	43	2	4	21	49	36	4	21	0	32	34	38	41	18	6	12	1	34	49	42	27	35	21	22	5	30	7	2	2
46	14	33	20	46	41	15	33	36	32	0	40	42	29	17	49	35	17	12	27	39	16	17	47	28	20	21	37	10	1
10	24	27	32	0	46	24	29	27	34	40	0	13	43	44	48	43	5	8	9	25	5	40	38	18	32	30	1	3	38
46	1	39	40	40	6	14	49	28	38	42	13	0	32	17	46	46	29	40	46	5	5	12	4	41	24	18	43	47	39
33	39	41	33	3	13	23	24	44	41	29	43	32	0	12	20	42	15	0	1	20	14	30	14	8	29	2	25	19	27
29	25	0	12	26	43	29	10	9	18	17	44	17	12	0	26	9	14	39	0	42	46	28	24	30	25	26	34	44	31
0	26	4	26	29	43	10	35	27	6	49	48	46	20	26	0	10	29	6	17	17	20	13	32	7	43	37	33	6	30
14	38	22	36	16	46	5	30	17	12	35	43	46	42	9	10	0	20	12	42	44	46	6	21	16	38	33	35	4	10
30	18	47	18	2	24	13	40	34	1	17	5	29	15	14	29	20	0	22	14	12	36	38	7	46	12	36	4	33	28
45	15	9	5	19	16	16	17	49	34	12	8	40	0	39	6	12	22	0	11	32	23	44	34	5	34	26	33	13	36
31	31	3	6	25	27	8	14	35	49	27	9	46	1	0	17	42	14	11	0	1	44	1	22	22	47	15	40	4	37
30	45	44	33	3	26	5	22	38	42	39	25	5	20	42	17	44	12	32	1	0	38	1	38	48	48	38	32	7	44
10	2	32	40	13	46	15	38	13	27	16	5	5	14	46	20	46	36	23	44	38	0	0	11	3	31	6	44	8	1
27	4	1	1	46	11	36	32	14	35	17	40	12	30	28	13	6	38	44	1	1	0	0	1	29	9	26	46	41	6
39	30	34	18	22	2	20	35	34	21	47	38	4	14	24	32	21	7	34	22	38	11	1	0	25	6	2	20	0	40
30	46	45	49	27	35	12	29	42	22	28	18	41	8	30	7	16	46	5	22	48	3	29	25	0	45	9	46	41	31
28	7	48	13	9	18	31	38	48	5	20	32	24	29	25	43	38	12	34	47	48	31	9	6	45	0	30	42	43	6
24	9	44	31	44	23	9	29	10	30	21	30	18	2	26	37	33	36	26	15	38	6	26	2	9	30	0	5	8	11
39	9	29	6	2	43	29	43	3	7	37	1	43	25	34	33	35	4	33	40	32	44	46	20	46	42	5	0	27	44
6	22	43	30	8	41	5	2	38	2	10	3	47	19	44	6	4	33	13	4	7	8	41	0	41	43	8	27	0	48
30	11	27	21	47	4	10	37	33	2	1	38	39	27	31	30	10	28	36	37	44	1	6	40	31	6	11	44	48	0
