30
1	 9	 163	 163	 1	 1
2	 18	 156	 159	 1	 4
3	 8	 325	 336	 1	 1
4	 12	 238	 241	 1	 7
5	 26	 169	 183	 3	 6
6	 10	 268	 274	 2	 3
7	 22	 168	 179	 1	 2
8	 39	 236	 241	 5	 6
9	 6	 206	 208	 2	 7
10	 12	 184	 200	 9	 9
11	 6	 324	 328	 3	 4
12	 20	 267	 282	 1	 1
13	 28	 327	 337	 1	 4
14	 31	 294	 299	 7	 7
15	 17	 260	 262	 1	 1
16	 19	 251	 266	 1	 6
17	 5	 160	 170	 1	 1
18	 26	 186	 197	 1	 1
19	 10	 189	 190	 8	 9
20	 8	 300	 310	 1	 1
21	 14	 199	 206	 6	 10
22	 17	 164	 176	 4	 5
23	 27	 246	 255	 2	 10
24	 23	 324	 332	 3	 4
25	 20	 164	 167	 4	 6
26	 8	 201	 202	 6	 7
27	 7	 309	 324	 1	 3
28	 22	 251	 251	 2	 10
29	 8	 329	 340	 6	 6
30	 12	 180	 186	 1	 1
0	5	10	15	11	9	11	8	5	15	8	8	8	7	7	13	6	5	11	9	5	5	9	11	10	11	15	12	11	7
8	0	9	14	5	13	11	12	9	8	10	9	6	6	14	12	10	12	5	6	6	12	11	15	12	10	14	15	10	5
10	13	0	9	8	7	5	9	10	10	11	6	6	11	11	15	13	8	5	5	8	9	9	13	13	13	13	6	13	10
7	14	12	0	9	15	15	15	9	6	9	13	10	6	9	12	11	12	11	11	8	8	7	10	10	13	8	8	8	8
12	6	10	7	0	15	11	5	5	8	8	9	7	10	9	8	6	10	10	15	13	12	13	15	7	5	11	9	12	9
8	6	13	6	10	0	12	13	5	7	6	12	5	10	12	5	10	6	12	12	5	10	15	8	10	8	11	8	8	10
5	6	15	9	14	5	0	10	14	7	9	7	6	14	11	12	10	15	13	8	7	11	7	15	13	7	10	15	8	8
12	15	11	5	14	6	7	0	10	14	13	12	15	11	14	10	15	8	12	15	15	10	8	6	9	15	7	11	13	5
12	13	5	10	6	12	15	5	0	9	7	7	7	8	5	6	9	14	13	11	6	14	12	8	7	8	9	7	5	9
15	5	12	7	5	13	5	14	12	0	10	15	6	8	8	14	5	5	11	7	14	13	6	5	10	7	14	7	15	7
9	10	12	7	15	11	12	9	14	9	0	13	14	8	15	10	5	5	12	7	15	15	8	6	12	12	10	14	11	11
13	11	9	6	8	14	14	5	10	9	11	0	14	6	5	7	12	9	10	6	14	14	8	5	13	11	8	12	6	11
11	14	10	13	5	13	5	15	15	14	15	5	0	11	9	13	6	9	15	11	5	6	7	13	8	6	5	9	7	10
8	14	7	5	7	8	13	15	5	6	13	13	7	0	14	8	9	10	7	14	8	9	14	14	9	15	7	12	10	12
5	11	14	6	13	5	8	12	15	10	8	6	8	9	0	6	9	12	11	14	11	13	15	8	10	13	14	7	14	15
10	9	6	14	10	5	6	9	12	5	5	13	10	10	5	0	5	11	12	8	9	11	12	11	8	14	9	13	9	11
9	12	5	12	8	15	14	10	13	12	8	7	10	11	10	15	0	7	9	6	14	5	11	5	15	14	7	8	8	6
10	13	5	9	9	9	10	11	6	8	11	9	13	9	7	15	9	0	12	5	7	7	8	14	6	7	13	12	13	15
14	9	14	13	6	11	6	12	8	13	13	10	6	13	14	12	13	6	0	6	12	5	6	6	10	7	11	7	15	5
9	6	13	12	6	5	5	6	7	7	12	9	13	8	13	15	11	12	6	0	14	14	8	15	10	10	13	8	12	14
15	7	15	8	5	8	6	13	10	13	14	6	13	6	15	5	15	8	11	11	0	14	8	14	14	15	10	10	14	7
7	8	6	12	13	10	12	15	5	8	12	6	13	7	13	7	6	6	8	10	12	0	15	14	9	9	13	9	6	12
8	10	5	9	13	7	5	5	12	15	9	10	13	5	15	8	14	13	15	8	13	8	0	14	12	14	11	15	12	12
9	7	5	13	11	7	9	15	13	6	9	13	5	14	5	13	10	7	8	9	14	7	14	0	6	10	8	15	8	15
12	13	14	11	15	15	7	9	13	14	7	14	14	7	6	8	13	12	9	13	11	15	7	10	0	11	14	14	10	15
7	13	6	9	8	13	14	5	9	15	8	9	15	10	11	14	9	5	12	8	9	12	7	7	5	0	5	13	10	5
11	7	9	10	7	5	5	7	15	10	13	11	6	9	12	15	5	7	10	5	5	10	14	10	14	10	0	8	7	9
11	15	15	6	14	14	6	13	9	5	7	11	10	8	14	8	13	8	12	8	15	10	14	7	12	6	6	0	5	15
8	7	14	13	6	12	11	11	12	10	8	9	6	9	7	11	12	10	13	14	8	5	5	5	10	12	12	6	0	11
12	7	12	9	13	9	5	8	8	10	6	5	5	10	15	11	12	10	9	6	11	8	11	12	14	6	6	8	7	0
