30
1	 35	 687	 699	 4	 9
2	 35	 811	 819	 4	 4
3	 30	 818	 822	 1	 3
4	 28	 533	 558	 7	 10
5	 36	 880	 896	 1	 5
6	 25	 165	 177	 7	 9
7	 7	 475	 482	 7	 9
8	 19	 534	 539	 1	 4
9	 28	 443	 468	 6	 8
10	 16	 212	 216	 1	 9
11	 27	 631	 642	 4	 10
12	 38	 923	 931	 9	 9
13	 19	 517	 520	 1	 2
14	 26	 914	 932	 3	 4
15	 26	 839	 843	 3	 5
16	 39	 293	 312	 5	 10
17	 15	 975	 988	 1	 9
18	 32	 332	 356	 1	 2
19	 34	 297	 305	 4	 8
20	 20	 867	 867	 1	 2
21	 23	 559	 574	 1	 7
22	 37	 38	 58	 5	 7
23	 31	 929	 953	 5	 5
24	 14	 698	 714	 8	 8
25	 17	 787	 794	 1	 6
26	 20	 632	 651	 1	 1
27	 20	 223	 235	 6	 9
28	 40	 896	 920	 5	 5
29	 16	 220	 230	 1	 5
30	 5	 625	 640	 5	 7
0	12	7	14	8	15	6	13	9	5	10	7	14	7	13	13	11	14	7	10	11	8	13	9	9	6	8	12	11	9
12	0	13	14	6	9	6	6	13	8	9	9	14	9	12	10	5	13	8	10	15	14	11	12	5	9	6	13	9	12
11	9	0	5	8	12	8	14	10	9	11	8	11	12	12	7	9	12	14	15	13	7	10	7	11	5	8	9	12	12
15	8	9	0	15	8	6	12	14	15	12	11	7	14	7	7	14	7	7	13	12	5	6	5	9	13	13	13	13	5
14	10	6	8	0	8	15	8	14	8	14	9	14	8	7	15	6	12	12	6	13	5	15	6	10	11	11	15	11	14
9	11	13	7	10	0	5	8	14	15	5	7	8	7	11	9	8	7	8	10	6	12	13	10	10	8	12	12	15	8
5	9	10	5	7	11	0	6	10	6	8	6	15	15	12	11	7	8	8	5	7	7	13	9	11	15	12	6	10	5
12	12	6	14	8	6	11	0	8	6	9	12	6	8	14	12	6	7	15	12	5	10	12	8	12	11	15	12	10	5
10	10	14	8	12	5	10	7	0	14	15	7	6	5	5	13	12	6	8	9	10	7	10	8	13	7	10	11	10	9
15	6	7	10	13	8	8	6	9	0	14	7	8	5	9	5	5	9	8	11	10	9	15	9	14	5	14	7	11	10
12	8	12	7	14	14	10	7	10	7	0	14	7	14	15	11	5	13	7	5	12	11	11	6	12	15	6	5	13	15
13	8	15	5	5	12	11	15	13	15	12	0	7	15	9	10	5	15	8	15	11	15	15	7	5	15	10	5	14	5
12	9	13	6	11	11	5	5	9	13	5	6	0	6	11	15	7	9	8	11	13	9	9	7	12	15	15	9	10	8
15	14	6	6	10	12	12	13	5	7	5	9	14	0	5	14	13	15	8	11	9	15	11	15	15	14	8	5	15	7
6	6	8	5	13	8	11	9	13	8	8	12	8	13	0	6	6	11	15	13	7	5	5	15	14	10	12	7	11	13
7	11	5	5	8	7	5	7	10	10	5	5	8	6	11	0	5	5	5	13	15	15	7	12	14	12	11	12	15	13
12	6	14	10	9	8	9	12	6	15	15	15	14	12	12	11	0	13	6	10	15	12	6	9	9	12	6	7	9	8
10	9	8	13	15	10	15	7	13	13	7	14	10	5	13	15	15	0	10	8	7	10	11	14	12	7	5	11	11	5
15	5	15	14	5	8	14	7	6	6	12	14	6	14	5	10	14	11	0	11	8	8	7	9	5	6	15	5	14	11
10	5	13	9	5	9	9	9	15	9	8	9	10	14	14	9	10	15	10	0	6	5	13	15	12	11	10	9	11	7
11	9	13	15	15	7	13	10	11	12	12	8	15	7	5	9	14	7	14	10	0	7	14	6	9	10	8	13	11	8
15	11	14	15	5	14	15	6	14	12	14	8	12	6	14	12	11	5	12	11	7	0	11	9	15	12	14	7	5	15
9	10	14	8	15	13	10	8	7	9	11	14	6	10	8	9	7	5	5	14	12	10	0	8	10	7	11	7	10	12
14	6	7	13	14	11	6	15	13	11	7	14	15	5	7	8	14	15	12	11	15	13	15	0	11	10	14	9	14	13
11	12	13	13	5	12	5	13	11	14	7	12	6	14	8	10	14	8	12	11	5	8	12	7	0	12	9	15	13	7
7	8	7	13	15	7	10	13	7	12	8	12	12	9	12	13	14	13	11	14	6	10	10	8	11	0	10	15	9	15
12	6	13	9	9	15	10	11	8	12	8	6	14	10	14	7	6	9	6	10	12	10	14	8	11	11	0	15	8	10
8	12	8	12	7	8	15	10	5	12	5	15	11	9	15	9	12	8	13	13	13	12	10	10	7	8	7	0	10	15
9	7	12	12	13	6	5	6	8	8	12	12	14	6	7	11	6	13	15	11	10	9	6	9	15	7	8	11	0	8
5	7	10	14	8	14	11	15	5	11	5	12	7	7	5	12	11	11	11	7	15	12	10	13	6	7	15	15	13	0
