50
1	 38	 1390	 1391	 1	 2
2	 24	 787	 793	 1	 5
3	 34	 1058	 1071	 1	 3
4	 31	 846	 858	 3	 3
5	 17	 1211	 1233	 4	 5
6	 37	 788	 794	 5	 6
7	 7	 1308	 1320	 1	 2
8	 37	 787	 794	 1	 7
9	 39	 1076	 1083	 8	 8
10	 20	 643	 660	 5	 6
11	 25	 1255	 1264	 2	 2
12	 23	 990	 997	 1	 2
13	 14	 1270	 1270	 2	 4
14	 26	 1174	 1196	 4	 4
15	 7	 990	 994	 1	 6
16	 6	 692	 711	 8	 8
17	 37	 621	 634	 2	 6
18	 7	 1079	 1085	 2	 7
19	 40	 1214	 1224	 2	 5
20	 12	 1005	 1005	 1	 5
21	 25	 1328	 1350	 1	 10
22	 19	 681	 686	 3	 9
23	 30	 759	 781	 1	 7
24	 26	 1219	 1222	 1	 1
25	 34	 1148	 1156	 2	 2
26	 15	 1142	 1161	 2	 3
27	 21	 666	 676	 8	 10
28	 39	 1239	 1259	 2	 5
29	 13	 1172	 1189	 3	 6
30	 5	 1013	 1027	 6	 7
31	 28	 1049	 1050	 1	 8
32	 17	 1026	 1032	 3	 5
33	 28	 1346	 1355	 2	 3
34	 20	 809	 814	 5	 7
35	 35	 1234	 1248	 4	 4
36	 25	 773	 785	 4	 4
37	 11	 1289	 1296	 2	 2
38	 30	 655	 669	 7	 7
39	 13	 1304	 1326	 6	 9
40	 9	 1176	 1194	 4	 4
41	 5	 740	 747	 2	 7
42	 36	 831	 851	 7	 7
43	 8	 1229	 1247	 2	 4
44	 32	 1191	 1198	 4	 5
45	 31	 898	 909	 2	 2
46	 36	 1375	 1385	 1	 3
47	 28	 821	 843	 1	 2
48	 9	 783	 801	 1	 1
49	 10	 667	 682	 1	 7
50	 9	 789	 798	 6	 6
0	15	8	15	7	9	9	8	11	11	7	9	9	12	12	10	9	14	11	9	6	12	9	11	8	7	8	8	9	7	14	14	14	14	5	6	8	10	13	10	8	8	15	14	12	14	11	7	15	5
13	0	14	15	5	8	12	10	14	8	12	5	8	12	15	11	9	8	12	15	14	13	13	9	7	7	11	12	6	9	7	13	6	10	6	10	14	5	8	6	15	8	14	7	9	5	9	7	7	6
15	13	0	6	12	6	12	6	11	11	12	11	8	13	10	11	14	15	14	12	13	9	13	8	10	10	13	6	9	12	9	11	8	8	10	14	15	9	13	14	13	9	7	11	15	9	13	9	5	11
8	13	8	0	6	11	10	7	13	6	5	14	13	9	8	10	11	11	11	9	5	15	11	13	9	6	5	7	14	11	9	5	15	13	7	15	8	11	7	13	7	15	15	12	12	7	15	12	11	14
10	5	9	7	0	8	9	12	14	8	6	10	9	7	6	13	8	6	12	6	7	7	13	15	6	5	5	8	8	12	14	12	9	8	9	6	5	10	15	7	5	9	13	7	11	14	8	9	11	6
10	15	11	8	9	0	15	12	6	12	5	13	5	9	10	7	7	8	7	15	12	12	12	9	14	14	15	15	14	8	11	10	7	9	12	14	13	7	15	10	9	14	14	13	13	5	11	12	12	14
13	6	7	11	15	5	0	12	14	5	6	13	6	9	10	12	14	10	7	7	7	6	9	10	10	14	5	10	11	10	14	5	5	11	9	7	10	6	11	5	15	15	14	13	6	11	13	10	10	6
12	10	5	10	9	10	5	0	10	9	13	10	5	7	7	10	7	11	10	7	8	5	7	7	11	12	8	6	5	10	13	7	10	10	5	7	7	14	13	13	8	15	12	12	10	6	9	13	11	9
6	7	13	8	8	13	9	9	0	9	13	14	10	12	12	13	8	15	10	6	13	8	10	8	9	11	10	10	8	8	13	6	8	12	12	7	9	15	13	11	10	11	7	11	11	12	6	6	8	8
5	10	13	11	8	15	7	8	12	0	12	13	12	14	13	6	15	15	6	11	5	8	5	6	8	9	11	8	13	10	11	15	14	7	12	7	13	10	14	8	10	11	7	7	15	11	6	9	11	10
