15
1	 32	 261	 262	 1	 2
2	 29	 203	 218	 3	 3
3	 39	 117	 127	 4	 4
4	 1	 304	 311	 4	 7
5	 10	 184	 185	 9	 9
6	 38	 150	 163	 2	 3
7	 1	 71	 86	 1	 4
8	 33	 194	 208	 6	 8
9	 20	 347	 367	 1	 4
10	 39	 167	 175	 1	 1
11	 11	 123	 133	 3	 8
12	 5	 61	 71	 1	 5
13	 24	 328	 340	 4	 6
14	 11	 87	 99	 2	 9
15	 21	 370	 383	 6	 7
0	8	6	13	5	13	13	10	5	8	5	12	10	8	9
11	0	7	9	12	10	5	10	10	5	13	6	8	13	9
15	7	0	15	11	10	12	10	15	12	8	14	8	12	8
10	12	11	0	9	12	8	6	9	7	10	7	13	12	14
10	10	11	7	0	7	15	10	13	12	9	6	14	12	8
8	14	15	15	7	0	13	5	6	9	14	9	13	11	10
10	5	11	15	14	10	0	14	9	11	7	9	13	15	6
9	14	10	12	12	9	10	0	7	5	15	10	13	13	5
12	13	5	8	10	10	10	6	0	15	6	13	7	10	14
10	5	15	5	8	15	14	11	11	0	15	6	9	5	15
7	8	7	10	10	5	6	6	12	11	0	8	12	10	12
15	12	10	5	8	15	9	8	11	6	9	0	11	8	6
15	7	14	15	13	10	11	9	13	14	11	12	0	6	11
9	5	13	11	14	11	8	8	6	12	10	5	14	0	14
9	11	14	11	5	12	15	14	5	7	6	6	14	13	0
