30
1	 34	 396	 405	 1	 1
2	 26	 757	 772	 9	 10
3	 40	 246	 264	 3	 7
4	 26	 742	 743	 1	 1
5	 38	 469	 473	 1	 1
6	 18	 228	 235	 8	 8
7	 21	 310	 320	 1	 4
8	 4	 896	 917	 2	 9
9	 40	 416	 433	 1	 7
10	 30	 517	 532	 6	 8
11	 22	 543	 565	 1	 2
12	 32	 1008	 1018	 1	 6
13	 28	 376	 390	 4	 6
14	 38	 1060	 1062	 4	 6
15	 11	 692	 708	 4	 8
16	 28	 956	 971	 3	 10
17	 37	 510	 511	 3	 3
18	 15	 385	 387	 8	 8
19	 40	 388	 389	 2	 2
20	 10	 931	 938	 1	 3
21	 29	 487	 498	 2	 2
22	 9	 289	 299	 2	 3
23	 40	 617	 621	 4	 6
24	 21	 295	 315	 7	 7
25	 32	 347	 359	 6	 9
26	 30	 667	 687	 2	 3
27	 3	 965	 979	 5	 6
28	 22	 259	 282	 2	 6
29	 9	 740	 757	 1	 2
30	 17	 828	 830	 7	 9
0	10	5	10	6	7	14	13	9	12	12	14	9	11	13	13	5	11	12	9	12	14	13	11	15	7	7	6	9	9
15	0	7	7	9	14	14	7	8	11	11	10	13	6	7	5	12	11	14	13	13	15	15	7	14	13	10	14	13	8
9	10	0	6	9	15	11	14	9	13	7	14	10	14	9	13	15	15	11	5	5	6	11	13	13	10	9	14	12	8
8	8	8	0	14	12	10	14	10	14	10	13	8	10	15	13	6	6	5	5	14	9	14	14	6	9	9	9	6	10
8	5	13	15	0	5	12	14	5	5	13	15	8	12	15	15	11	8	9	9	15	15	8	13	15	14	8	12	9	6
7	12	9	12	10	0	14	8	14	8	12	15	11	14	8	9	10	11	14	11	13	9	11	6	13	13	7	13	5	8
13	7	12	8	9	14	0	11	12	13	9	7	13	15	14	8	11	7	10	7	6	10	7	13	5	10	8	13	15	13
11	12	14	13	14	15	5	0	15	15	15	12	12	14	9	13	15	9	8	5	7	13	10	6	7	13	15	8	13	14
14	11	5	14	7	10	13	5	0	8	7	8	6	9	15	12	14	6	5	8	15	5	10	9	6	8	14	11	7	9
11	15	13	5	14	14	15	7	8	0	5	12	5	15	6	7	13	7	13	14	9	10	8	7	13	9	11	6	7	13
7	5	11	12	8	13	7	5	8	11	0	13	11	7	12	5	5	9	10	12	6	13	10	10	5	11	7	10	5	8
6	14	8	14	11	5	13	14	14	12	5	0	9	13	7	8	14	10	8	5	5	15	8	12	15	9	9	15	10	10
11	14	5	5	10	6	9	10	8	13	7	15	0	8	8	10	10	9	8	14	5	10	12	11	15	6	9	6	10	10
11	8	15	8	6	8	6	10	7	8	9	7	14	0	14	7	7	14	5	13	14	7	6	11	11	5	6	14	10	7
9	12	10	8	5	14	12	7	15	6	6	6	12	5	0	10	15	7	14	10	6	12	10	12	8	14	10	6	7	10
5	5	6	13	13	15	8	15	8	5	11	11	5	15	5	0	13	8	12	9	9	11	7	7	6	5	9	5	9	14
15	13	5	9	7	9	7	14	10	10	11	5	13	14	11	5	0	12	13	15	6	5	13	9	8	14	14	10	12	10
10	10	7	6	9	5	9	10	10	5	8	6	5	13	12	12	5	0	8	13	15	14	8	13	7	11	9	12	5	9
11	14	15	10	11	7	8	12	15	11	15	11	8	9	9	13	12	14	0	15	14	9	7	7	5	5	13	12	6	13
14	11	8	11	14	10	12	9	14	7	6	13	6	15	6	6	13	9	15	0	11	7	9	6	15	8	5	10	7	13
8	8	12	10	14	7	14	9	13	8	10	13	6	8	12	9	5	14	13	11	0	5	5	8	9	10	11	11	14	7
10	5	7	8	5	10	5	15	7	7	5	8	9	11	13	8	11	15	6	5	12	0	10	7	12	9	5	12	9	13
12	5	10	13	9	5	10	12	11	10	11	9	10	15	8	9	5	5	7	12	9	10	0	11	8	12	13	15	13	8
14	15	5	5	11	12	12	7	12	13	5	14	11	11	5	11	10	15	8	9	13	11	13	0	9	5	5	11	14	10
9	12	14	15	12	11	13	11	9	6	11	5	13	14	15	7	8	10	14	7	8	12	8	7	0	10	13	14	6	13
8	6	6	7	14	10	11	6	11	10	6	11	12	13	15	8	10	10	6	5	6	9	7	13	13	0	13	5	5	12
11	12	15	13	8	7	13	13	11	14	7	12	14	11	7	5	14	13	7	12	10	10	15	15	7	13	0	12	10	11
12	12	11	14	9	14	13	15	9	5	6	5	9	13	14	14	6	6	7	8	6	5	5	7	11	12	8	0	15	9
15	10	7	14	14	12	11	12	14	10	15	15	13	14	10	7	12	10	11	12	14	9	9	8	9	9	13	7	0	9
5	13	7	6	9	15	6	14	8	8	14	8	7	15	12	10	10	8	8	7	13	10	9	15	6	7	15	6	12	0
