30
1	 28	 276	 278	 2	 2
2	 31	 560	 567	 1	 1
3	 39	 620	 638	 4	 5
4	 24	 370	 372	 2	 3
5	 18	 583	 599	 3	 3
6	 33	 514	 530	 2	 2
7	 31	 237	 251	 9	 10
8	 35	 187	 202	 1	 8
9	 9	 425	 425	 2	 5
10	 9	 128	 149	 2	 4
11	 12	 555	 565	 5	 5
12	 4	 326	 346	 5	 7
13	 40	 246	 257	 4	 4
14	 25	 469	 483	 3	 3
15	 22	 239	 248	 7	 7
16	 26	 489	 514	 2	 3
17	 33	 262	 287	 4	 7
18	 32	 263	 275	 4	 9
19	 20	 112	 119	 5	 6
20	 10	 513	 517	 2	 2
21	 11	 372	 382	 1	 1
22	 18	 521	 536	 1	 1
23	 35	 170	 180	 1	 1
24	 31	 333	 340	 7	 7
25	 26	 386	 398	 1	 2
26	 39	 568	 586	 6	 7
27	 13	 484	 484	 1	 1
28	 38	 309	 327	 1	 2
29	 30	 362	 379	 7	 7
30	 40	 314	 333	 3	 4
0	14	11	13	14	11	10	7	15	9	9	12	8	10	9	11	11	13	9	15	11	9	15	14	5	13	15	5	12	6
12	0	11	12	11	15	15	9	12	10	15	12	6	8	7	5	12	12	13	5	7	7	8	11	12	7	6	14	11	8
9	7	0	15	9	5	7	11	11	10	6	11	9	10	8	15	15	13	8	14	15	11	5	15	13	8	9	10	8	5
15	15	13	0	15	15	9	7	14	9	7	10	13	12	9	6	13	11	13	12	15	12	8	13	6	13	5	15	12	7
10	15	9	15	0	5	13	5	5	8	13	15	7	10	6	13	14	15	11	13	12	9	9	13	14	9	15	6	10	8
14	6	6	8	12	0	12	14	12	15	10	9	12	10	10	6	6	9	8	6	6	11	13	15	9	14	15	13	5	5
14	11	14	8	14	13	0	15	5	14	10	10	15	10	5	14	5	7	13	5	13	12	10	6	10	14	8	7	5	12
6	9	9	12	7	5	11	0	7	14	13	13	13	15	11	11	11	13	11	8	6	12	9	14	15	7	12	6	12	14
5	8	15	11	6	12	14	12	0	12	8	8	6	13	13	11	6	13	7	11	12	9	7	9	11	12	6	7	12	6
7	11	7	9	8	15	8	7	13	0	9	8	10	6	11	10	6	7	7	15	11	10	14	15	10	8	10	8	11	8
13	13	13	14	6	8	5	9	13	12	0	14	7	10	15	11	9	8	6	9	8	15	13	7	9	13	15	6	6	13
12	9	5	10	15	12	14	10	8	11	15	0	10	8	12	13	13	6	11	10	12	9	15	12	15	9	9	7	9	9
7	5	7	5	11	6	15	6	11	6	6	5	0	14	13	13	11	11	6	12	15	9	6	9	7	7	6	7	13	6
5	7	10	6	6	10	6	5	12	14	15	15	14	0	7	8	13	13	6	10	11	15	8	11	14	14	9	6	11	11
10	14	13	12	10	5	8	14	8	14	9	6	15	14	0	12	5	14	8	5	10	14	10	7	7	14	9	11	5	9
14	10	5	5	15	6	11	10	12	14	11	5	5	14	5	0	15	7	14	15	11	11	12	5	9	11	6	14	5	8
5	12	7	15	5	6	13	7	15	11	8	5	9	7	9	7	0	13	8	14	15	12	9	12	13	10	15	5	7	10
12	8	5	13	6	8	13	12	13	12	12	5	10	9	15	10	10	0	14	7	7	8	14	7	7	12	6	11	14	15
12	7	12	14	10	9	10	9	11	13	7	11	10	13	9	5	6	13	0	13	6	12	8	10	7	14	5	7	13	10
15	13	9	5	7	12	10	7	13	14	8	7	5	8	9	10	10	10	14	0	10	14	6	13	11	13	11	13	12	7
11	10	7	9	7	5	14	10	10	13	15	14	15	5	10	7	12	5	7	7	0	12	12	15	13	5	12	8	7	12
5	13	8	5	11	10	12	8	15	7	6	13	15	10	6	14	12	5	5	5	6	0	14	6	8	15	11	7	12	5
8	6	7	5	13	6	8	9	9	6	7	5	9	14	11	10	11	11	7	11	11	8	0	6	5	13	10	7	7	13
12	9	12	12	11	13	15	15	9	10	12	6	6	12	12	10	5	7	11	15	8	5	11	0	8	10	12	11	13	9
13	8	12	13	9	14	15	10	11	14	7	10	12	12	13	11	14	5	12	14	9	13	13	14	0	6	5	13	5	5
12	6	12	8	15	7	15	6	5	8	10	13	7	5	8	9	12	12	15	8	12	7	6	11	15	0	15	14	7	12
14	7	5	10	11	8	15	9	15	12	6	8	14	14	14	7	10	11	7	6	9	12	8	6	14	8	0	13	15	10
13	14	15	8	9	11	13	10	5	15	13	9	14	14	8	6	12	9	6	13	15	7	15	7	7	13	6	0	5	12
6	5	14	14	6	9	14	6	11	11	12	14	11	7	13	12	13	13	9	5	9	6	10	10	13	14	14	6	0	8
14	9	14	11	12	12	10	12	5	9	14	14	10	5	10	12	12	11	9	10	13	12	15	6	13	13	8	11	15	0
