50
1	 9	 441	 457	 1	 1
2	 31	 1249	 1261	 4	 9
3	 29	 294	 307	 5	 6
4	 37	 1450	 1464	 1	 3
5	 40	 735	 739	 9	 9
6	 15	 1168	 1182	 3	 4
7	 13	 1558	 1561	 1	 1
8	 9	 1754	 1755	 1	 3
9	 10	 1313	 1333	 1	 3
10	 32	 627	 627	 1	 1
11	 18	 739	 757	 4	 7
12	 6	 755	 768	 1	 3
13	 7	 1020	 1040	 2	 3
14	 5	 1275	 1285	 2	 2
15	 38	 1659	 1668	 1	 2
16	 29	 990	 1001	 5	 9
17	 9	 647	 649	 1	 4
18	 12	 799	 811	 1	 3
19	 9	 1385	 1387	 3	 6
20	 36	 908	 908	 2	 3
21	 39	 853	 872	 1	 1
22	 22	 1193	 1210	 7	 7
23	 39	 789	 792	 2	 8
24	 13	 741	 750	 5	 5
25	 23	 1330	 1339	 1	 5
26	 17	 1756	 1774	 9	 9
27	 16	 1150	 1156	 8	 10
28	 31	 572	 574	 1	 4
29	 10	 819	 827	 6	 10
30	 11	 700	 701	 1	 2
31	 22	 370	 390	 10	 10
32	 24	 912	 913	 3	 5
33	 20	 1517	 1521	 1	 1
34	 25	 731	 732	 1	 1
35	 37	 844	 863	 1	 4
36	 27	 1524	 1526	 1	 1
37	 36	 973	 987	 2	 6
38	 32	 1042	 1057	 2	 5
39	 14	 480	 502	 6	 9
40	 13	 1307	 1308	 1	 4
41	 16	 1644	 1647	 5	 6
42	 35	 699	 699	 4	 8
43	 28	 1252	 1271	 1	 4
44	 37	 787	 805	 2	 8
45	 30	 543	 551	 7	 7
46	 22	 1666	 1670	 2	 2
47	 35	 994	 1016	 3	 6
48	 36	 1303	 1311	 3	 8
49	 31	 1086	 1087	 2	 7
50	 10	 1153	 1154	 1	 7
0	7	11	15	10	7	15	10	14	9	11	5	5	7	5	14	9	14	15	13	6	8	5	8	9	7	7	5	6	12	15	9	7	9	13	13	8	11	11	14	12	15	5	15	14	12	14	6	15	9
8	0	11	13	7	6	7	7	7	11	14	11	7	11	6	14	5	7	9	15	11	9	8	12	8	7	5	15	10	8	7	8	8	8	6	11	6	10	11	15	5	15	14	9	12	8	12	7	13	12
11	12	0	9	15	14	10	8	7	13	9	11	13	12	11	7	6	11	5	7	6	14	5	11	12	14	13	7	14	6	14	9	12	8	5	14	13	6	8	5	6	15	10	11	8	12	6	10	15	7
12	8	7	0	15	8	8	9	5	14	11	9	10	14	10	10	8	6	10	9	9	5	11	12	11	9	7	13	8	5	6	6	13	11	14	6	12	13	11	5	13	5	13	5	6	5	7	7	10	5
7	10	7	15	0	14	9	12	10	12	12	10	7	5	14	13	10	10	14	10	9	13	6	6	8	11	12	8	13	13	15	14	14	14	14	7	14	8	12	9	14	8	8	12	13	15	10	12	8	7
5	6	14	7	15	0	14	8	6	14	11	9	7	8	14	13	13	10	12	10	13	6	10	14	13	6	12	10	13	6	5	10	7	6	5	10	8	10	5	5	8	12	13	13	10	14	7	14	13	9
8	11	13	12	5	11	0	11	11	11	14	13	5	10	15	5	7	14	12	14	12	13	14	6	13	11	10	14	12	6	13	7	15	10	6	12	6	7	11	11	12	8	12	9	8	15	15	7	14	14
13	15	5	11	6	7	7	0	7	13	7	13	8	10	5	12	8	5	11	8	9	12	13	8	15	12	5	7	9	7	6	5	13	10	11	5	11	13	9	11	11	7	14	14	8	12	5	10	10	6
6	15	14	9	6	5	9	6	0	12	12	10	12	12	5	10	5	12	8	6	7	9	13	7	15	6	12	6	9	5	5	13	12	10	13	9	15	10	9	8	12	5	11	8	6	10	10	14	7	7
8	6	9	7	10	9	8	7	14	0	5	6	12	7	8	7	14	5	10	9	8	5	10	5	7	5	8	8	5	8	12	14	9	13	12	6	13	14	14	8	14	8	10	7	10	9	7	13	13	13
6	11	8	11	5	5	5	5	14	7	0	11	11	12	9	5	6	15	13	15	11	9	11	11	12	8	13	11	9	7	9	5	10	15	9	12	11	15	14	11	13	9	10	12	13	10	11	12	13	10
8	14	7	15	13	10	11	12	11	10	9	0	11	6	5	13	7	11	10	12	5	15	15	13	8	15	10	12	12	14	14	5	8	15	6	12	5	5	6	11	12	7	9	15	14	12	11	9	13	15
5	12	14	7	11	10	8	9	12	8	10	5	0	9	8	7	9	9	12	13	11	11	12	10	6	6	10	12	14	11	9	5	15	5	9	13	12	5	11	9	15	11	11	8	14	11	13	5	11	7
8	10	6	13	8	11	13	14	14	11	11	8	10	0	13	5	10	12	12	7	6	14	9	13	8	8	11	5	14	6	12	8	11	11	5	12	13	15	9	15	14	12	15	9	7	15	15	5	6	15
15	14	13	6	12	10	14	12	6	15	14	5	11	8	0	6	13	7	9	11	11	14	11	5	15	10	13	11	12	10	14	15	14	6	15	15	7	11	10	10	6	8	13	10	11	13	12	6	14	8
7	8	8	12	13	5	13	12	6	6	11	9	15	10	5	0	9	13	15	15	6	6	8	10	8	13	12	15	14	11	14	5	7	14	8	7	5	14	10	6	12	8	13	13	6	13	5	12	9	6
7	15	10	8	8	7	8	10	8	13	14	12	10	5	15	15	0	8	12	9	12	11	8	14	6	5	8	13	13	10	15	9	6	5	6	12	7	8	5	5	11	12	15	8	9	12	7	8	5	5
8	15	12	9	8	8	6	8	11	9	15	11	8	6	12	12	13	0	15	13	15	5	7	8	9	9	13	5	9	10	7	12	12	11	15	12	6	12	12	13	11	11	10	5	7	11	12	6	8	7
11	14	9	11	13	10	6	15	7	5	13	9	8	11	7	8	7	10	0	6	10	5	9	7	8	10	9	8	9	7	8	10	7	15	8	9	12	6	6	14	7	5	10	8	8	13	7	6	6	8
