40
1	 36	 22	 29	 5	 8
2	 11	 841	 845	 8	 8
3	 9	 -1	 17	 8	 9
4	 29	 438	 460	 4	 10
5	 16	 206	 208	 4	 10
6	 28	 664	 665	 2	 4
7	 18	 901	 904	 4	 4
8	 11	 682	 692	 1	 1
9	 23	 724	 732	 4	 4
10	 40	 174	 192	 1	 1
11	 25	 76	 81	 2	 2
12	 35	 725	 727	 5	 5
13	 4	 199	 209	 3	 10
14	 23	 582	 592	 2	 2
15	 29	 730	 741	 3	 5
16	 36	 797	 797	 4	 8
17	 30	 798	 820	 2	 2
18	 38	 688	 695	 5	 5
19	 29	 337	 349	 3	 10
20	 20	 841	 863	 5	 7
21	 30	 298	 318	 1	 4
22	 38	 290	 301	 2	 3
23	 7	 554	 559	 1	 4
24	 16	 184	 207	 1	 2
25	 16	 756	 774	 3	 8
26	 11	 318	 338	 4	 9
27	 21	 258	 277	 6	 9
28	 39	 681	 701	 4	 4
29	 23	 268	 285	 1	 7
30	 10	 247	 251	 2	 4
31	 13	 492	 501	 1	 4
32	 24	 688	 697	 3	 3
33	 28	 551	 557	 5	 5
34	 38	 804	 822	 2	 5
35	 24	 152	 168	 9	 9
36	 36	 516	 538	 4	 9
37	 32	 174	 183	 3	 6
38	 11	 300	 323	 1	 2
39	 13	 677	 695	 3	 9
40	 14	 287	 294	 1	 1
0	14	8	12	14	11	13	6	8	13	10	7	13	8	15	10	14	12	10	13	9	6	8	5	7	5	8	12	15	11	14	14	5	12	11	7	6	9	8	5
12	0	7	7	8	5	13	8	8	12	10	11	15	9	10	11	10	10	15	11	6	14	9	10	7	8	14	8	9	11	12	5	5	15	6	12	5	7	8	6
13	5	0	6	11	7	13	11	8	11	12	8	11	5	10	7	9	10	14	12	14	13	12	8	14	12	13	6	6	14	7	7	8	12	12	8	7	5	10	12
11	8	14	0	14	14	12	13	15	5	5	14	10	9	11	13	9	15	10	14	13	10	10	14	11	14	5	8	13	15	6	14	12	12	5	12	14	10	14	7
13	10	6	11	0	13	8	9	12	14	14	11	14	7	15	13	7	5	7	15	7	8	14	5	5	13	15	7	11	5	9	14	12	11	5	8	9	15	9	7
15	8	14	8	6	0	13	13	10	5	11	7	14	7	12	10	12	12	8	10	9	8	10	6	6	14	11	15	14	15	5	14	13	8	14	7	7	14	14	5
6	6	11	9	8	7	0	13	13	8	14	11	6	8	14	12	15	5	13	10	14	8	13	11	5	5	5	9	10	8	14	12	14	8	13	13	13	5	9	11
5	11	13	11	14	15	12	0	5	11	11	9	11	9	5	10	7	6	8	12	7	10	11	7	15	12	12	15	8	5	15	14	7	9	14	6	5	6	15	9
13	15	9	13	6	13	14	11	0	12	13	11	12	14	15	11	15	6	5	14	6	8	13	13	14	12	7	12	9	11	5	5	6	13	7	13	8	10	9	15
11	10	10	11	13	5	6	10	14	0	13	12	12	14	11	12	8	7	6	7	9	7	15	14	15	10	11	14	14	5	6	7	6	8	13	9	7	10	14	7
15	10	13	7	15	13	14	7	14	15	0	13	6	14	11	12	15	11	14	10	10	11	10	6	5	5	5	13	13	15	15	6	13	7	14	11	8	6	10	5
12	9	5	13	13	5	5	8	12	7	12	0	9	10	14	11	7	9	12	7	15	12	6	13	7	14	9	5	5	12	5	8	8	12	14	10	6	13	6	6
8	6	12	14	5	13	15	12	15	7	6	14	0	8	5	15	12	7	8	14	9	11	12	7	5	7	15	15	6	9	9	11	9	8	10	14	10	14	9	12
5	15	7	9	8	5	6	13	14	6	5	15	8	0	7	8	15	13	6	14	7	5	14	7	12	7	5	5	11	11	7	7	11	12	9	11	13	11	6	10
12	10	15	13	13	13	15	7	14	5	6	12	15	13	0	14	9	7	6	12	7	10	5	7	14	11	14	11	8	15	9	11	9	14	9	14	10	14	5	14
13	13	13	10	13	12	7	14	14	8	15	8	15	7	6	0	10	11	7	10	11	13	5	12	14	6	5	7	5	13	12	7	7	9	15	7	11	15	8	6
6	5	10	10	8	7	7	10	11	7	11	5	7	5	13	12	0	5	10	11	13	5	8	15	13	9	14	9	10	8	11	10	9	7	15	7	12	6	15	11
11	15	6	10	12	7	10	14	14	15	11	12	14	12	9	8	10	0	10	9	7	7	6	10	5	8	11	8	6	7	7	8	8	9	14	9	6	9	7	9
12	15	5	8	10	8	10	6	14	7	8	7	12	7	10	8	5	7	0	9	14	8	12	11	12	15	8	6	12	6	9	15	7	8	15	13	12	12	9	10
12	14	9	11	6	10	15	15	10	6	9	15	9	10	10	12	6	6	11	0	7	6	13	8	14	12	7	11	5	9	12	12	15	15	9	5	7	14	6	13
6	7	11	13	13	9	11	13	11	9	9	8	12	13	7	9	10	11	15	6	0	6	9	15	6	15	13	10	14	7	11	10	13	7	6	11	8	6	6	9
6	5	7	14	11	6	13	10	5	11	11	10	13	8	7	5	7	6	5	7	7	0	7	15	12	9	13	5	11	9	9	10	6	9	13	9	11	9	6	6
15	7	6	11	5	14	11	13	5	15	5	12	7	7	10	5	9	11	9	6	11	7	0	13	10	5	12	6	13	8	13	13	6	13	7	13	6	15	7	9
7	11	10	6	13	9	13	8	15	14	15	14	11	15	11	13	8	15	14	8	9	7	11	0	10	13	6	9	14	10	12	5	10	10	8	12	5	14	12	15
12	14	11	12	10	12	11	11	6	11	9	15	9	15	6	6	12	12	11	10	8	10	15	8	0	13	10	5	14	6	10	5	15	11	8	6	5	15	15	5
11	7	6	11	13	9	12	8	8	12	10	12	5	14	14	15	13	13	6	14	8	15	8	5	5	0	9	7	13	12	15	15	6	14	8	12	5	11	13	9
12	6	7	8	12	10	11	15	5	10	9	7	9	15	11	10	6	12	7	10	6	5	15	8	6	14	0	7	15	10	13	7	6	9	15	11	10	8	15	9
6	9	11	7	9	15	10	10	14	11	6	13	11	7	5	11	12	8	14	5	12	12	13	12	11	13	10	0	13	6	10	14	13	7	5	7	14	7	12	13
6	10	12	15	5	9	7	6	12	8	15	10	11	8	6	15	7	8	15	5	11	13	6	13	11	10	8	14	0	11	10	15	10	14	9	6	11	8	12	12
13	5	15	5	12	14	15	11	11	9	10	6	13	6	10	5	5	14	13	5	13	9	15	9	11	11	6	14	6	0	8	8	15	8	9	9	14	10	6	6
9	5	9	10	5	14	15	13	11	12	7	13	6	9	9	6	9	8	10	11	7	7	11	5	10	9	5	11	14	9	0	9	5	10	15	15	7	13	8	8
7	13	8	9	11	12	15	10	7	11	12	9	10	5	14	9	14	5	12	11	9	13	13	9	15	13	12	14	9	8	15	0	6	7	15	6	7	5	9	9
