15
1	 3	 78	 86	 1	 4
2	 17	 200	 219	 5	 9
3	 10	 33	 53	 4	 9
4	 7	 176	 192	 1	 1
5	 30	 48	 58	 2	 5
6	 17	 -37	 -24	 4	 4
7	 27	 -61	 -45	 7	 8
8	 39	 172	 173	 3	 7
9	 32	 45	 57	 7	 8
10	 28	 165	 169	 4	 8
11	 15	 126	 144	 9	 9
12	 9	 165	 166	 1	 9
13	 5	 114	 118	 1	 5
14	 40	 165	 177	 1	 3
15	 34	 52	 55	 2	 8
0	6	5	12	5	8	10	7	7	12	14	6	7	13	6
15	0	11	12	5	12	10	13	7	15	13	7	8	15	5
6	13	0	15	9	12	9	15	7	11	9	7	8	8	6
10	6	7	0	9	8	13	13	8	7	10	12	9	11	6
14	7	13	14	0	8	11	11	12	11	14	13	15	11	15
10	8	11	15	6	0	10	13	14	13	12	6	10	7	10
9	14	10	7	15	11	0	10	8	6	15	14	9	12	10
10	11	6	9	8	13	9	0	5	12	7	9	5	15	13
14	8	13	12	9	7	7	9	0	10	5	11	11	15	5
14	12	12	12	8	9	7	8	6	0	5	8	12	14	8
9	11	13	14	10	14	15	12	6	6	0	9	14	7	11
13	5	15	6	5	10	7	12	13	8	11	0	13	12	14
15	15	11	5	5	15	7	9	5	14	11	12	0	11	13
7	10	11	14	15	10	9	15	14	7	13	14	12	0	10
11	9	13	10	9	6	13	13	6	5	10	7	12	12	0
