40
1	 13	 683	 694	 3	 5
2	 10	 248	 254	 3	 10
3	 22	 296	 315	 2	 6
4	 28	 -194	 -171	 5	 8
5	 30	 -148	 -128	 2	 2
6	 19	 416	 421	 4	 4
7	 6	 -201	 -199	 1	 1
8	 28	 -348	 -326	 1	 4
9	 29	 -322	 -305	 2	 2
10	 19	 217	 226	 1	 1
11	 32	 550	 553	 3	 3
12	 25	 -196	 -188	 3	 5
13	 23	 -346	 -337	 5	 5
14	 33	 356	 376	 1	 4
15	 10	 698	 713	 5	 5
16	 28	 743	 744	 2	 10
17	 26	 574	 594	 1	 2
18	 37	 722	 725	 3	 3
19	 21	 -252	 -237	 1	 1
20	 18	 -179	 -178	 2	 10
21	 23	 180	 196	 2	 8
22	 29	 -97	 -96	 2	 8
23	 22	 -263	 -249	 7	 7
24	 40	 34	 47	 1	 5
25	 34	 -165	 -144	 1	 6
26	 5	 229	 234	 1	 8
27	 6	 357	 368	 1	 1
28	 5	 -337	 -332	 4	 7
29	 21	 5	 7	 1	 1
30	 36	 748	 755	 1	 8
31	 29	 492	 492	 6	 7
32	 15	 195	 199	 6	 8
33	 28	 410	 431	 6	 9
34	 35	 -212	 -212	 3	 5
35	 19	 -407	 -386	 1	 7
36	 33	 472	 483	 2	 8
37	 12	 646	 654	 1	 4
38	 32	 711	 726	 6	 6
39	 7	 81	 103	 4	 9
40	 37	 -340	 -318	 4	 9
0	6	7	15	8	5	8	15	8	15	15	9	11	14	15	12	10	8	6	12	10	7	6	10	10	10	9	12	12	15	12	14	9	12	13	14	7	14	7	13
6	0	6	12	5	15	9	6	14	14	13	6	15	14	11	15	11	9	6	15	9	12	6	7	6	10	13	12	9	11	10	11	11	12	10	10	12	11	5	11
10	13	0	6	6	6	7	12	8	13	9	13	13	5	7	5	13	10	11	14	15	12	5	5	15	12	10	8	11	15	8	6	10	7	9	10	7	7	9	5
12	11	11	0	11	13	5	7	11	10	5	9	14	13	5	14	12	12	12	9	5	10	9	7	11	9	12	10	13	9	11	7	14	5	9	12	9	6	13	12
9	15	10	12	0	7	10	13	13	11	11	12	13	6	15	9	8	9	11	15	13	5	5	15	9	15	8	13	9	15	13	12	7	11	6	6	14	11	5	6
7	8	14	13	12	0	7	11	15	9	8	13	13	7	12	12	6	10	7	5	14	9	7	13	9	6	10	14	5	9	11	10	14	7	8	5	8	13	7	15
8	11	10	7	7	8	0	15	10	10	15	13	13	5	12	8	11	5	14	12	6	5	15	5	12	14	15	12	6	14	8	11	5	15	10	11	8	7	8	7
15	6	8	14	6	7	11	0	15	15	5	6	15	14	10	15	12	8	11	10	8	15	13	5	9	11	5	13	8	9	5	13	11	5	8	5	8	9	12	11
14	8	8	9	14	9	6	7	0	10	9	5	5	10	5	6	5	9	14	7	5	12	6	10	11	7	7	13	6	15	11	11	5	12	6	10	10	13	7	14
12	8	10	10	8	6	11	13	14	0	11	8	10	7	9	14	11	12	6	5	5	5	6	6	11	10	11	5	13	10	15	11	13	10	6	14	5	6	6	5
7	13	9	7	5	6	6	10	11	15	0	13	15	15	9	5	6	8	7	9	7	11	5	6	14	15	13	15	12	9	6	8	10	6	6	10	10	9	9	6
15	15	10	10	8	7	6	8	6	7	11	0	7	11	12	8	12	8	13	15	15	6	13	8	13	10	15	12	15	14	12	14	8	10	14	10	14	12	10	6
14	14	9	15	5	8	13	7	13	10	11	7	0	15	11	13	9	11	15	15	13	12	7	14	11	7	15	13	9	14	14	14	14	11	7	9	14	9	12	7
13	5	15	10	7	6	14	14	5	9	10	8	14	0	13	12	8	13	11	15	11	10	7	7	14	11	5	10	11	11	12	6	11	11	11	8	11	7	8	12
10	12	14	7	7	10	12	15	15	15	9	12	13	6	0	6	5	6	13	6	15	9	8	8	13	15	7	5	14	9	10	12	9	7	11	6	9	8	14	11
13	7	10	13	9	11	8	10	15	10	7	6	12	9	13	0	14	12	15	12	14	7	10	11	6	10	8	5	5	14	14	13	5	8	12	9	10	6	14	14
