30
1	 6	 46	 50	 4	 7
2	 32	 193	 201	 7	 7
3	 18	 94	 96	 1	 1
4	 28	 92	 100	 1	 1
5	 18	 166	 167	 3	 5
6	 20	 194	 196	 5	 5
7	 10	 18	 27	 8	 8
8	 16	 137	 153	 8	 10
9	 12	 190	 202	 7	 10
10	 23	 66	 69	 3	 3
11	 3	 56	 65	 4	 6
12	 9	 162	 169	 7	 8
13	 7	 68	 83	 2	 4
14	 8	 149	 149	 1	 1
15	 12	 90	 97	 5	 10
16	 27	 190	 201	 4	 5
17	 5	 188	 198	 2	 8
18	 8	 189	 192	 1	 2
19	 18	 181	 190	 3	 9
20	 29	 2	 17	 4	 4
21	 38	 12	 28	 3	 5
22	 20	 131	 143	 3	 4
23	 22	 39	 44	 4	 5
24	 15	 25	 38	 1	 1
25	 26	 169	 181	 2	 6
26	 28	 145	 159	 5	 7
27	 7	 105	 113	 8	 10
28	 11	 113	 119	 2	 3
29	 14	 11	 19	 1	 1
30	 12	 127	 133	 5	 6
0	14	8	15	11	6	13	13	14	11	14	12	9	7	15	14	6	10	11	12	15	15	5	6	15	14	9	5	9	13
10	0	12	7	8	8	6	7	12	13	13	11	15	6	14	9	6	5	15	12	8	11	7	15	8	11	15	15	8	7
11	12	0	13	7	11	11	11	6	15	5	5	9	7	12	11	14	15	12	10	11	8	6	8	5	15	7	6	14	9
13	5	13	0	12	15	15	13	5	5	12	9	6	15	12	10	15	8	8	13	11	11	8	11	15	11	15	7	11	6
7	6	11	9	0	13	11	7	15	10	11	14	12	5	10	14	9	10	5	5	14	15	12	13	15	11	13	12	15	10
9	13	8	5	15	0	7	7	10	9	8	5	15	9	10	11	15	15	11	12	11	15	9	12	10	7	15	14	15	9
13	8	10	10	5	11	0	7	14	5	8	10	9	8	14	10	5	13	11	10	10	11	9	11	14	11	7	11	8	14
9	12	12	12	9	6	11	0	10	14	6	9	8	6	7	7	13	12	14	12	15	9	7	6	5	8	11	10	8	14
14	14	8	7	10	14	10	5	0	5	14	12	7	12	8	8	10	6	13	13	6	12	15	6	7	8	13	10	9	9
12	10	9	9	14	8	12	7	7	0	13	11	13	6	5	9	7	10	13	8	7	7	11	8	13	12	13	9	14	10
14	9	10	12	6	9	8	8	7	8	0	6	5	15	8	15	10	10	8	12	10	14	15	12	10	7	15	5	10	13
9	11	6	14	7	11	7	14	7	8	15	0	13	10	14	6	13	10	15	14	9	9	7	6	15	9	15	8	10	10
15	8	8	14	14	10	13	8	14	14	11	14	0	10	8	9	14	15	9	8	12	13	10	8	6	12	13	6	9	15
11	12	13	12	8	14	9	5	7	5	9	6	15	0	14	14	5	15	14	5	10	14	13	13	14	5	15	9	14	8
15	9	12	5	13	8	5	12	11	13	8	15	9	7	0	13	9	13	9	15	11	10	5	12	15	8	8	6	11	8
13	8	7	6	5	6	5	7	5	9	14	14	13	5	7	0	8	11	9	13	15	10	5	10	15	15	11	10	15	8
6	14	10	10	12	7	10	6	7	8	8	5	9	12	15	9	0	13	12	11	11	15	10	9	6	9	14	7	9	9
6	14	12	6	8	9	7	11	5	13	12	7	7	6	15	7	8	0	7	14	13	12	6	8	11	12	5	14	8	13
15	8	11	10	13	7	14	6	8	9	11	6	8	14	12	9	12	7	0	13	14	10	11	6	14	9	11	5	6	5
13	5	7	13	9	10	11	14	5	6	15	8	6	13	10	11	10	5	9	0	15	13	10	14	11	14	5	12	11	8
10	10	9	5	6	11	6	10	10	7	9	12	5	15	12	11	12	15	8	15	0	12	5	14	5	12	9	15	13	15
15	7	11	15	9	9	11	13	9	12	7	12	7	15	11	8	5	10	7	7	12	0	9	5	5	15	11	9	8	7
10	9	8	13	5	14	10	15	12	9	9	11	8	14	15	5	11	9	12	6	12	13	0	12	10	15	10	13	9	8
10	15	10	5	11	10	7	13	13	7	13	5	12	11	11	9	11	10	10	12	6	6	11	0	7	10	15	9	13	8
13	6	15	12	9	10	8	5	14	14	11	15	13	9	14	13	11	9	7	5	10	12	10	7	0	10	12	6	11	12
6	8	15	11	11	9	13	10	15	7	14	8	8	12	11	7	8	10	12	7	10	6	5	5	6	0	5	10	6	15
5	5	12	11	11	5	7	6	9	13	14	9	15	7	11	7	7	10	10	6	10	7	5	11	9	5	0	7	8	9
8	9	6	9	7	11	6	10	7	10	14	11	5	10	6	12	8	15	10	13	6	13	9	15	9	12	11	0	10	9
10	5	12	11	11	12	11	9	7	14	6	8	9	7	11	15	11	5	11	10	15	8	10	11	10	10	15	7	0	13
12	5	15	12	13	15	11	14	8	10	11	10	6	9	11	7	9	6	7	13	7	6	10	5	6	14	5	13	14	0
