50
1	 7	 442	 462	 9	 9
2	 23	 787	 804	 5	 5
3	 37	 471	 479	 3	 5
4	 30	 1402	 1416	 1	 5
5	 11	 916	 928	 2	 5
6	 17	 265	 276	 2	 6
7	 9	 1395	 1406	 2	 2
8	 8	 994	 1011	 6	 9
9	 16	 84	 99	 2	 3
10	 18	 599	 607	 4	 7
11	 32	 544	 545	 6	 9
12	 36	 1406	 1418	 1	 1
13	 32	 758	 778	 3	 3
14	 6	 1174	 1182	 2	 4
15	 30	 361	 380	 2	 6
16	 38	 1277	 1285	 3	 4
17	 6	 497	 501	 2	 4
18	 31	 1426	 1440	 5	 6
19	 22	 385	 400	 7	 8
20	 7	 595	 616	 8	 8
21	 15	 432	 442	 7	 10
22	 14	 988	 1002	 3	 4
23	 33	 558	 559	 5	 6
24	 9	 1051	 1054	 4	 10
25	 29	 1032	 1049	 3	 10
26	 29	 984	 987	 4	 5
27	 21	 493	 502	 1	 3
28	 12	 182	 185	 2	 2
29	 20	 1124	 1145	 2	 5
30	 16	 1283	 1298	 4	 4
31	 25	 931	 949	 1	 7
32	 9	 689	 698	 2	 3
33	 33	 736	 744	 2	 2
34	 21	 1371	 1375	 2	 2
35	 32	 1226	 1232	 8	 9
36	 22	 1195	 1214	 1	 1
37	 32	 1274	 1276	 5	 5
38	 32	 432	 441	 1	 9
39	 4	 466	 481	 2	 5
40	 34	 276	 281	 3	 7
41	 29	 1447	 1464	 4	 9
42	 27	 387	 389	 1	 2
43	 13	 1161	 1166	 5	 7
44	 12	 357	 366	 5	 6
45	 21	 1061	 1069	 2	 3
46	 29	 91	 107	 1	 8
47	 10	 862	 864	 1	 5
48	 38	 1326	 1326	 4	 6
49	 38	 1210	 1228	 4	 8
50	 9	 632	 648	 4	 6
0	9	5	11	10	5	6	13	15	14	11	8	9	8	9	6	5	9	11	8	13	15	12	12	7	13	15	11	6	8	11	12	12	7	8	7	10	13	6	6	14	7	7	7	13	6	7	7	13	11
11	0	6	11	5	14	11	12	11	12	9	8	6	14	8	5	8	14	6	7	10	8	5	9	9	15	9	14	10	13	14	9	9	11	6	10	15	13	9	8	8	7	8	13	15	13	8	15	11	6
15	13	0	14	8	5	10	12	9	15	12	9	11	12	9	13	5	11	15	14	15	12	8	11	14	7	5	13	12	7	8	8	12	7	6	13	15	12	9	6	12	5	8	13	9	12	6	9	14	8
15	8	12	0	14	7	6	13	15	15	11	14	8	10	14	15	13	13	14	8	9	8	6	11	8	13	8	9	8	7	9	15	14	14	8	11	15	6	13	13	6	7	9	13	5	12	12	11	5	8
5	9	11	7	0	8	5	11	9	15	9	7	12	13	15	7	7	9	6	5	10	9	6	14	9	6	8	6	10	8	5	13	13	11	12	7	6	7	13	13	8	7	9	11	5	13	15	12	5	12
14	8	10	15	11	0	12	14	5	7	7	5	12	13	13	11	14	14	10	8	7	11	6	6	5	9	6	9	11	9	8	10	11	5	7	10	10	9	14	13	5	14	12	12	13	9	6	12	5	13
12	10	12	7	15	12	0	11	5	11	13	14	12	13	14	8	14	8	7	6	14	15	7	13	12	5	13	10	7	12	10	8	14	9	5	11	10	13	9	11	5	12	7	14	9	11	10	11	7	6
8	10	15	7	5	8	14	0	12	12	15	15	8	6	15	6	13	13	12	7	10	13	7	8	7	8	11	5	7	6	5	10	8	14	14	9	9	11	9	9	13	7	7	15	6	7	10	8	15	10
13	14	11	5	5	6	12	8	0	14	6	6	8	6	12	15	9	8	13	11	12	15	12	6	11	7	6	14	7	14	8	10	10	11	8	6	11	11	15	8	12	6	5	6	7	6	9	9	5	13
9	12	12	9	12	7	14	15	5	0	10	10	6	9	13	5	15	9	15	15	6	15	15	11	6	13	7	9	6	9	10	10	5	7	9	12	10	14	5	14	9	13	11	14	8	10	5	15	6	5
