50
1	 39	 -40	 -37	 2	 5
2	 30	 69	 76	 6	 7
3	 21	 220	 230	 1	 5
4	 33	 393	 410	 4	 9
5	 34	 139	 148	 1	 5
6	 28	 -91	 -77	 1	 9
7	 40	 584	 598	 1	 5
8	 11	 588	 606	 1	 5
9	 30	 246	 256	 1	 4
10	 30	 -107	 -96	 1	 6
11	 22	 530	 540	 1	 2
12	 27	 199	 220	 2	 2
13	 16	 302	 321	 5	 8
14	 36	 212	 214	 4	 4
15	 31	 450	 460	 3	 3
16	 36	 -121	 -121	 3	 6
17	 37	 622	 624	 1	 4
18	 16	 -178	 -159	 1	 2
19	 23	 50	 73	 2	 4
20	 20	 479	 484	 2	 2
21	 34	 -110	 -107	 3	 10
22	 14	 210	 229	 1	 3
23	 17	 -132	 -125	 5	 5
24	 22	 512	 514	 1	 6
25	 29	 65	 86	 5	 6
26	 26	 559	 568	 1	 3
27	 14	 629	 640	 2	 2
28	 4	 307	 308	 1	 3
29	 27	 400	 403	 1	 5
30	 34	 -21	 -18	 7	 10
31	 14	 -132	 -116	 1	 4
32	 16	 589	 605	 1	 7
33	 20	 -166	 -163	 1	 1
34	 37	 374	 389	 5	 5
35	 14	 147	 170	 7	 8
36	 20	 512	 514	 5	 7
37	 12	 410	 428	 3	 3
38	 11	 382	 392	 2	 2
39	 19	 -143	 -122	 4	 4
40	 7	 286	 291	 2	 2
41	 20	 613	 619	 3	 9
42	 31	 357	 377	 3	 7
43	 7	 90	 102	 4	 7
44	 27	 119	 121	 8	 8
45	 9	 -12	 -10	 4	 5
46	 17	 -28	 -10	 1	 8
47	 25	 52	 68	 2	 10
48	 36	 -98	 -90	 1	 10
49	 11	 575	 581	 1	 1
50	 24	 561	 580	 5	 7
0	9	6	11	10	9	5	13	10	15	14	15	9	15	13	12	5	11	14	7	7	6	14	14	12	15	7	11	14	7	12	6	11	9	15	10	10	12	10	7	5	11	12	7	6	6	14	5	7	12
15	0	8	7	6	15	12	6	12	13	10	8	11	8	5	14	7	13	7	5	11	12	12	8	6	13	9	14	8	5	12	12	14	13	8	14	14	8	9	11	7	9	10	7	14	6	10	15	15	14
10	6	0	6	14	12	9	5	14	15	15	13	6	10	12	6	7	9	12	11	8	10	13	8	13	14	12	10	8	8	6	8	13	14	11	15	8	6	12	5	14	9	9	7	9	15	9	8	7	11
14	12	8	0	5	12	5	10	13	14	7	15	5	7	10	6	6	12	5	6	10	7	14	14	12	6	14	15	11	7	6	15	9	13	14	5	6	12	5	14	12	14	5	10	7	10	15	11	8	6
11	15	7	6	0	8	10	6	6	7	8	11	9	5	12	7	7	11	13	15	9	8	7	6	6	15	13	10	6	15	9	7	14	9	9	14	15	6	5	5	8	11	5	15	13	7	11	14	12	8
7	14	7	10	6	0	6	15	7	11	5	6	8	7	12	9	12	8	15	10	9	7	11	13	9	7	9	6	6	8	10	15	10	14	14	11	10	7	7	9	7	13	9	11	9	11	13	11	14	13
7	12	13	13	13	9	0	9	12	14	7	10	6	9	6	12	7	8	6	12	11	12	10	14	13	7	13	14	14	6	11	13	15	11	8	9	14	9	12	15	10	8	12	14	12	8	9	15	7	13
7	5	15	10	12	7	13	0	15	15	5	9	15	7	14	11	14	14	6	5	6	8	12	8	8	13	10	10	12	15	12	11	14	5	9	13	14	14	11	15	8	15	14	11	15	13	10	11	8	8
8	7	8	8	7	11	12	15	0	13	11	15	5	14	10	14	7	13	13	13	9	7	11	7	7	15	10	15	9	13	14	13	11	9	6	15	9	6	11	9	14	12	13	11	12	6	10	15	8	9
12	11	6	15	6	6	8	10	5	0	15	6	12	13	8	6	13	9	13	9	8	6	12	5	6	10	15	8	8	12	11	14	10	11	13	9	15	10	11	11	13	7	9	12	14	5	5	5	9	15
10	11	12	11	11	10	7	11	14	5	0	15	11	13	11	13	14	8	14	9	15	8	6	13	10	6	6	8	6	9	9	9	14	14	15	6	11	10	7	6	10	15	12	11	15	11	9	14	14	14
13	14	11	12	11	13	7	14	12	15	14	0	5	10	12	9	5	13	15	13	5	12	9	13	11	6	14	14	6	7	8	12	12	8	6	13	12	7	8	9	6	5	5	14	15	9	12	9	13	10
10	13	14	10	9	8	8	13	12	14	10	8	0	15	13	8	11	11	6	13	8	13	6	6	14	12	10	8	11	13	6	9	8	5	15	14	14	14	11	7	8	5	5	13	6	6	6	13	15	7
12	6	12	13	10	7	12	11	9	14	13	15	5	0	13	5	10	10	6	7	11	9	13	13	8	8	8	11	9	13	15	10	6	7	10	6	15	5	8	7	10	11	13	11	12	15	12	7	15	14
8	12	7	8	12	8	10	8	13	9	11	10	11	10	0	15	13	12	10	14	15	12	11	12	10	5	6	7	6	5	14	7	9	5	6	7	13	15	6	13	6	15	10	10	6	15	13	5	13	9
6	6	5	6	12	15	6	5	15	13	11	13	13	12	8	0	6	14	6	5	9	9	13	10	11	10	5	15	7	14	15	10	6	10	10	15	12	7	8	12	6	15	14	14	8	14	13	15	5	13
9	11	8	15	14	5	10	9	9	7	5	8	15	5	9	13	0	9	14	13	5	13	12	9	5	13	8	7	6	8	6	5	10	15	5	8	13	5	7	7	12	10	9	8	9	11	11	6	9	11
9	11	11	9	13	11	13	10	12	12	15	7	7	14	10	8	14	0	8	7	9	10	7	11	14	6	9	13	13	14	8	12	11	11	10	6	7	15	12	9	10	7	8	14	13	10	14	11	8	10
7	5	6	14	8	7	15	7	6	5	13	7	7	12	13	6	15	6	0	7	15	14	11	10	8	12	14	12	12	6	11	7	6	9	11	14	6	7	7	7	12	6	13	7	14	13	11	11	14	14
9	5	7	15	8	12	13	15	5	8	15	14	9	14	12	8	11	12	10	0	9	5	13	9	15	13	6	15	12	14	9	9	13	5	8	14	13	14	13	15	11	8	9	14	9	8	6	13	13	11
7	14	7	15	5	10	11	14	6	8	10	10	6	6	8	15	10	12	8	12	0	13	8	5	15	6	7	6	12	14	7	5	14	12	13	5	7	13	15	5	11	13	5	5	14	5	14	5	6	10
10	10	10	14	11	15	13	12	14	10	9	9	10	11	6	10	13	5	9	12	14	0	8	8	7	11	13	12	15	9	9	10	13	10	7	6	11	13	11	8	6	10	15	9	6	7	5	12	10	10
15	11	9	8	12	15	15	14	7	13	11	12	6	13	13	13	11	14	12	9	7	5	0	10	7	11	13	5	5	12	5	12	13	15	11	7	8	9	6	10	10	14	9	10	8	6	6	12	13	5
8	7	5	13	12	7	12	14	15	9	14	6	11	10	15	5	13	14	5	11	7	11	10	0	13	14	11	11	14	12	8	13	6	7	12	7	9	12	14	6	14	13	11	10	12	11	15	6	8	14
7	9	7	7	14	7	11	14	9	8	12	11	6	7	10	8	5	9	9	11	13	5	5	6	0	6	13	11	12	11	12	13	12	12	11	7	9	12	7	15	8	15	12	9	11	7	10	6	10	15
6	12	13	9	11	6	14	11	6	7	8	12	7	11	7	5	14	13	13	6	12	11	7	10	5	0	5	14	12	14	13	11	6	7	10	5	13	7	9	5	11	11	6	8	14	10	7	7	10	7
6	8	13	14	10	13	12	6	11	5	6	10	13	6	14	15	5	8	11	14	11	15	15	6	9	6	0	12	9	5	6	8	11	8	11	10	12	12	6	6	10	12	12	12	15	7	5	15	13	8
10	10	8	11	15	7	14	13	11	14	13	6	9	10	9	15	5	15	14	15	13	5	9	11	11	6	14	0	10	10	6	8	12	6	13	8	10	13	10	14	9	13	12	8	7	8	9	6	10	11
7	8	14	9	6	13	5	12	13	14	5	10	11	6	12	15	10	7	11	9	13	5	13	10	13	14	10	10	0	10	5	8	12	11	6	5	8	15	8	9	13	10	12	7	7	6	7	15	7	11
9	12	8	12	9	7	7	10	7	6	10	6	7	12	5	10	6	5	6	14	12	12	13	6	9	15	15	15	12	0	6	11	6	12	9	12	13	8	10	14	11	8	11	9	7	6	14	11	12	11
