40
1	 4	 625	 628	 2	 2
2	 14	 513	 513	 8	 8
3	 18	 602	 624	 7	 8
4	 26	 668	 681	 4	 5
5	 13	 550	 556	 6	 8
6	 39	 559	 567	 5	 8
7	 9	 492	 499	 5	 5
8	 7	 541	 551	 1	 1
9	 23	 722	 726	 1	 1
10	 10	 671	 678	 2	 9
11	 27	 798	 814	 3	 4
12	 23	 810	 817	 5	 6
13	 27	 447	 464	 2	 2
14	 23	 689	 706	 6	 6
15	 35	 550	 558	 4	 10
16	 18	 734	 739	 3	 7
17	 22	 781	 794	 5	 8
18	 40	 568	 572	 1	 5
19	 24	 499	 521	 7	 7
20	 36	 703	 718	 2	 6
21	 31	 580	 587	 1	 6
22	 20	 780	 785	 6	 8
23	 31	 510	 529	 7	 7
24	 22	 767	 774	 1	 2
25	 22	 723	 736	 7	 10
26	 13	 691	 710	 3	 3
27	 38	 800	 806	 8	 8
28	 14	 782	 787	 5	 6
29	 23	 451	 458	 3	 8
30	 22	 684	 699	 1	 2
31	 9	 748	 770	 4	 4
32	 34	 500	 514	 1	 1
33	 39	 511	 519	 2	 2
34	 16	 494	 496	 3	 7
35	 8	 670	 675	 1	 10
36	 32	 462	 474	 2	 9
37	 30	 466	 467	 1	 3
38	 22	 510	 521	 2	 5
39	 24	 743	 758	 1	 2
40	 16	 461	 471	 6	 10
0	15	11	9	9	11	5	5	5	9	5	14	5	13	13	10	5	5	14	6	5	15	10	11	9	8	14	6	14	15	5	13	9	11	10	14	13	13	8	9
11	0	9	8	10	14	6	9	13	9	10	7	7	9	10	15	14	11	13	8	12	6	14	12	13	11	14	6	11	12	6	9	6	6	11	6	6	5	5	7
12	15	0	12	12	14	12	11	9	11	9	6	8	9	6	5	10	10	7	9	5	8	13	12	15	12	5	10	7	12	15	7	10	14	6	13	9	9	14	7
8	12	7	0	8	7	14	5	11	7	6	5	12	13	7	7	5	6	10	10	10	13	9	7	12	9	13	10	7	11	5	7	6	13	5	14	15	7	9	12
14	9	9	10	0	14	5	6	13	9	10	12	13	5	13	15	11	11	6	12	12	8	7	10	12	13	9	5	8	12	5	12	13	11	6	13	10	13	8	14
12	10	5	10	12	0	13	9	5	12	15	13	7	15	13	14	9	14	7	10	11	7	7	11	5	8	7	14	11	8	11	5	10	10	14	5	11	12	5	15
10	10	11	13	6	10	0	14	13	15	11	7	11	15	10	8	12	6	11	6	12	9	11	9	14	8	15	5	14	10	12	7	10	8	12	12	11	8	11	10
12	12	8	15	6	11	10	0	7	12	12	13	15	13	13	5	5	12	8	5	13	13	9	12	9	5	15	5	8	9	12	13	11	7	10	5	10	8	14	15
7	9	10	15	6	10	15	8	0	12	8	10	14	13	7	10	9	13	8	6	9	14	11	8	15	8	11	10	7	10	11	12	15	13	10	7	5	6	15	9
13	14	5	6	9	8	8	13	11	0	10	5	10	10	15	10	14	13	11	9	12	7	8	15	13	7	6	14	8	13	12	9	6	7	14	14	13	10	15	13
11	10	12	11	14	13	12	6	12	8	0	6	12	6	9	15	10	6	5	6	7	13	8	15	8	11	7	15	12	8	7	6	8	9	13	6	15	6	7	10
15	14	12	14	10	5	12	11	7	15	14	0	7	6	12	9	13	10	14	11	7	11	13	13	6	15	6	15	6	5	14	11	14	15	12	14	10	9	10	10
9	14	6	9	8	9	9	14	6	13	5	11	0	11	14	13	13	12	15	13	6	14	9	15	10	9	15	12	12	6	14	8	15	7	13	7	9	9	8	6
9	6	14	11	9	13	8	7	5	11	11	9	5	0	6	7	14	14	6	13	7	12	10	13	15	9	15	8	8	8	7	14	5	6	14	14	13	9	11	11
8	9	10	6	10	15	15	9	12	14	7	8	11	13	0	5	13	11	7	7	12	7	9	5	11	9	5	9	14	14	11	11	10	14	9	5	5	12	9	11
11	6	7	15	15	13	5	10	10	5	6	11	5	9	12	0	8	11	10	14	7	9	5	8	7	11	13	14	6	15	13	6	7	6	14	12	6	10	6	11
8	13	11	8	14	11	9	7	9	6	7	13	5	10	6	12	0	7	10	5	5	12	11	10	10	9	13	10	5	6	15	15	10	6	15	9	15	15	10	7
13	11	10	8	13	15	11	6	13	11	8	5	12	7	9	9	6	0	14	11	8	10	5	11	7	7	12	10	10	8	14	15	9	10	9	9	9	9	15	7
7	6	7	10	6	11	14	6	13	14	9	10	11	12	12	14	10	15	0	14	9	12	11	12	13	7	12	10	15	13	5	13	15	10	6	9	8	8	13	11
9	15	6	15	7	8	10	15	15	11	8	8	8	14	8	10	12	8	10	0	7	8	11	12	12	7	8	13	10	6	15	10	11	6	9	14	7	10	5	12
10	5	8	12	14	15	13	5	7	6	12	15	13	5	11	8	10	12	5	14	0	9	7	8	6	14	13	8	15	5	6	11	8	8	7	10	8	11	12	6
13	14	11	7	5	6	15	15	12	11	9	11	8	5	5	15	6	9	5	15	5	0	9	15	6	9	13	15	5	11	13	12	7	6	7	5	10	9	5	9
7	6	15	8	9	7	5	10	5	6	5	15	9	8	5	15	14	7	15	15	15	12	0	14	14	15	8	13	6	7	13	10	5	15	6	9	11	13	14	7
11	9	11	9	10	12	14	6	14	12	15	15	5	14	11	7	15	13	14	8	6	8	13	0	12	9	12	13	12	14	10	13	7	7	12	8	13	8	5	7
10	11	12	9	6	10	12	6	8	14	14	8	7	14	5	6	15	13	6	6	9	8	11	13	0	15	10	13	12	7	12	5	14	5	10	8	13	10	5	13
8	7	10	5	6	9	9	10	15	8	6	15	8	7	10	8	9	14	5	8	6	11	7	13	9	0	12	10	9	9	9	5	9	7	15	12	9	8	7	7
7	10	15	6	13	6	5	10	6	5	14	12	5	10	13	14	12	14	14	9	9	14	5	7	10	15	0	15	8	5	8	8	11	9	7	13	5	7	12	12
14	12	15	13	8	8	6	13	12	15	6	7	13	10	9	15	12	9	13	8	7	11	8	15	5	8	6	0	6	5	8	11	9	12	6	12	12	12	11	9
13	9	10	13	11	15	6	13	11	14	5	5	6	13	7	8	9	11	15	5	5	11	13	5	7	7	13	11	0	5	6	13	11	15	10	15	13	9	5	14
6	7	5	6	5	7	15	9	8	6	11	15	8	10	7	5	12	10	10	9	7	5	5	15	6	7	14	15	13	0	10	6	12	11	9	6	11	14	11	14
6	8	13	13	12	11	9	14	13	8	7	9	14	15	11	11	15	13	11	15	6	6	14	7	10	14	15	12	10	8	0	13	7	5	12	5	12	10	15	15
13	12	11	6	11	9	10	8	12	9	12	10	9	6	13	11	12	6	10	11	6	6	15	9	11	11	15	13	8	15	12	0	7	10	12	8	7	12	14	5
9	8	6	8	11	6	10	5	12	7	5	14	12	6	7	7	10	13	7	14	14	9	6	10	5	14	8	13	9	6	14	14	0	9	7	13	14	11	15	13
14	5	12	14	9	13	12	15	10	14	6	5	8	12	13	5	12	10	14	13	13	6	12	5	12	15	5	10	5	12	12	13	7	0	11	5	8	14	10	13
10	11	10	10	10	5	7	15	11	7	8	11	12	6	9	7	5	10	5	9	14	13	12	14	7	7	5	7	6	11	11	12	12	15	0	7	15	11	13	5
13	13	6	15	9	6	15	6	6	8	13	13	14	6	12	9	10	8	9	7	10	13	8	14	13	5	12	5	7	6	12	5	13	8	11	0	5	12	8	13
11	6	11	13	11	5	5	12	14	8	15	9	6	13	14	7	13	11	9	9	13	12	7	5	15	6	8	9	8	13	10	8	12	15	9	7	0	11	11	11
12	6	9	14	5	5	13	9	14	10	13	11	12	9	13	6	11	9	13	13	8	13	14	7	13	9	12	11	15	6	12	9	13	8	9	10	12	0	8	11
13	11	7	9	15	14	15	15	13	9	12	7	9	11	9	7	13	11	9	8	11	11	9	14	6	12	10	15	5	6	9	14	9	11	15	10	10	7	0	7
9	15	13	6	7	12	14	15	12	15	8	5	5	9	10	13	6	13	13	9	15	11	9	13	6	8	10	7	15	7	11	11	9	13	6	13	5	13	9	0
