19
1	 24	 273	 280	 3	 4
2	 39	 391	 391	 1	 4
3	 22	 438	 439	 1	 9
4	 14	 391	 402	 2	 3
5	 27	 202	 216	 1	 2
6	 27	 310	 321	 1	 4
7	 7	 411	 413	 9	 9
8	 15	 399	 403	 3	 3
9	 19	 216	 225	 6	 7
10	 22	 339	 355	 4	 7
11	 36	 463	 468	 2	 2
12	 5	 454	 454	 3	 3
13	 9	 455	 463	 1	 1
14	 32	 346	 352	 4	 6
15	 10	 324	 340	 2	 5
16	 30	 271	 282	 4	 9
17	 6	 320	 337	 6	 10
18	 11	 272	 282	 2	 9
19	 22	 264	 268	 1	 6
0	11	13	5	14	9	14	15	15	5	9	13	10	8	15	11	13	11	5
10	0	13	14	11	7	14	15	12	13	6	7	7	12	10	9	11	15	14
12	12	0	15	11	6	13	9	5	14	10	13	14	9	14	12	6	6	15
5	15	14	0	14	8	5	8	14	11	5	11	11	14	14	15	6	10	11
14	14	5	15	0	5	8	9	11	8	5	13	13	9	9	5	11	10	11
9	14	5	6	5	0	11	8	13	14	15	9	7	8	9	9	7	15	6
10	5	10	6	11	8	0	15	12	13	10	11	7	13	15	7	15	15	12
9	5	13	6	9	10	10	0	9	5	5	8	6	15	12	15	13	14	14
11	5	10	12	12	8	10	12	0	14	10	7	10	5	8	14	13	5	10
12	11	13	14	9	9	13	5	11	0	13	8	5	13	5	12	12	10	8
5	7	15	10	5	14	8	10	13	6	0	6	13	14	5	5	7	8	10
6	12	13	12	6	12	13	13	9	11	8	0	15	12	12	9	14	8	15
6	14	15	8	12	7	14	10	7	8	6	7	0	10	15	7	11	12	11
7	10	11	7	8	14	7	8	13	8	9	7	7	0	7	5	8	5	13
8	7	8	9	12	6	8	5	15	12	8	9	7	14	0	10	10	14	8
9	8	9	10	6	14	8	13	6	15	6	7	13	7	14	0	10	9	8
9	6	9	11	13	7	14	14	7	11	14	5	10	13	5	6	0	14	10
5	13	11	7	10	15	13	12	5	7	9	10	6	5	8	12	9	0	10
6	8	7	13	10	6	6	5	8	12	11	10	14	8	10	8	10	9	0
